Algorithm,Allocation,Processes,MessageSize,Latency, MinLatency, MaxLatency
Chain,core,2,1,0.27,0.16,0.39
Chain,core,2,2,0.26,0.15,0.37
Chain,core,2,4,0.24,0.14,0.34
Chain,core,2,8,0.23,0.13,0.33
Chain,core,2,16,0.22,0.12,0.31
Chain,core,2,32,0.25,0.11,0.39
Chain,core,2,64,0.24,0.11,0.37
Chain,core,2,128,0.31,0.15,0.48
Chain,core,2,256,0.33,0.16,0.50
Chain,core,2,512,0.37,0.17,0.57
Chain,core,2,1024,0.42,0.19,0.65
Chain,core,2,2048,0.54,0.21,0.87
Chain,core,2,4096,0.84,0.38,1.31
Chain,core,2,8192,1.35,0.66,2.03
Chain,core,2,16384,3.05,2.99,3.11
Chain,core,2,32768,5.16,5.06,5.27
Chain,core,2,65536,6.80,6.70,6.90
Chain,core,2,131072,10.26,10.15,10.37
Chain,core,2,262144,16.74,16.67,16.82
Chain,core,2,524288,31.68,31.58,31.78
Chain,core,2,1048576,67.65,67.61,67.68
Chain,core,4,1,0.20,0.19,0.21
Chain,core,4,2,0.20,0.20,0.21
Chain,core,4,4,0.21,0.21,0.21
Chain,core,4,8,0.21,0.20,0.21
Chain,core,4,16,0.20,0.20,0.21
Chain,core,4,32,0.28,0.26,0.31
Chain,core,4,64,0.26,0.24,0.29
Chain,core,4,128,0.46,0.35,0.56
Chain,core,4,256,0.49,0.38,0.58
Chain,core,4,512,0.57,0.44,0.72
Chain,core,4,1024,0.73,0.56,0.94
Chain,core,4,2048,1.05,0.78,1.40
Chain,core,4,4096,1.67,1.21,2.25
Chain,core,4,8192,2.61,1.86,3.57
Chain,core,4,16384,5.81,4.75,6.38
Chain,core,4,32768,9.40,8.81,10.11
Chain,core,4,65536,15.81,14.82,16.85
Chain,core,4,131072,28.90,27.49,30.47
Chain,core,4,262144,55.79,53.38,58.01
Chain,core,4,524288,114.54,111.79,116.77
Chain,core,4,1048576,236.71,234.73,238.96
Chain,core,6,1,0.37,0.28,0.57
Chain,core,6,2,0.37,0.28,0.55
Chain,core,6,4,0.36,0.27,0.55
Chain,core,6,8,0.37,0.28,0.55
Chain,core,6,16,0.37,0.28,0.55
Chain,core,6,32,0.45,0.34,0.69
Chain,core,6,64,0.45,0.34,0.69
Chain,core,6,128,0.69,0.54,0.89
Chain,core,6,256,0.73,0.58,0.94
Chain,core,6,512,0.76,0.59,1.03
Chain,core,6,1024,1.06,0.86,1.34
Chain,core,6,2048,1.44,1.16,1.79
Chain,core,6,4096,2.24,1.81,2.84
Chain,core,6,8192,3.48,2.65,4.42
Chain,core,6,16384,8.68,6.06,11.72
Chain,core,6,32768,14.01,10.58,18.18
Chain,core,6,65536,25.08,19.87,32.10
Chain,core,6,131072,47.29,38.53,60.09
Chain,core,6,262144,91.42,75.62,115.73
Chain,core,6,524288,171.22,145.74,212.79
Chain,core,6,1048576,346.29,286.62,434.96
Chain,core,8,1,0.57,0.37,0.82
Chain,core,8,2,0.54,0.34,0.77
Chain,core,8,4,0.54,0.33,0.77
Chain,core,8,8,0.53,0.33,0.77
Chain,core,8,16,0.55,0.34,0.78
Chain,core,8,32,0.66,0.41,0.99
Chain,core,8,64,0.67,0.42,1.00
Chain,core,8,128,1.10,0.60,1.57
Chain,core,8,256,1.11,0.61,1.61
Chain,core,8,512,1.17,0.67,1.69
Chain,core,8,1024,1.47,0.81,2.13
Chain,core,8,2048,1.91,1.01,2.79
Chain,core,8,4096,2.85,1.65,4.09
Chain,core,8,8192,4.39,2.75,6.10
Chain,core,8,16384,10.13,7.23,12.17
Chain,core,8,32768,16.98,12.28,19.53
Chain,core,8,65536,30.15,21.50,33.76
Chain,core,8,131072,56.11,39.51,61.96
Chain,core,8,262144,108.53,76.18,118.90
Chain,core,8,524288,216.19,152.35,239.66
Chain,core,8,1048576,406.10,243.17,452.63
Chain,core,10,1,0.95,0.41,1.44
Chain,core,10,2,0.95,0.43,1.42
Chain,core,10,4,0.93,0.42,1.39
Chain,core,10,8,0.93,0.41,1.40
Chain,core,10,16,0.93,0.42,1.39
Chain,core,10,32,1.06,0.47,1.59
Chain,core,10,64,1.05,0.44,1.62
Chain,core,10,128,1.37,0.66,1.94
Chain,core,10,256,1.39,0.69,1.95
Chain,core,10,512,1.48,0.74,2.16
Chain,core,10,1024,1.83,0.96,2.51
Chain,core,10,2048,2.34,1.23,3.18
Chain,core,10,4096,3.44,1.93,4.63
Chain,core,10,8192,5.12,2.93,7.00
Chain,core,10,16384,12.65,8.40,16.76
Chain,core,10,32768,20.12,14.11,24.95
Chain,core,10,65536,35.06,24.98,44.19
Chain,core,10,131072,64.05,45.98,80.32
Chain,core,10,262144,122.24,88.52,153.01
Chain,core,10,524288,238.93,171.86,300.61
Chain,core,10,1048576,477.53,341.43,601.30
Chain,core,12,1,0.91,0.42,1.36
Chain,core,12,2,0.94,0.44,1.38
Chain,core,12,4,0.88,0.42,1.32
Chain,core,12,8,0.91,0.42,1.35
Chain,core,12,16,0.89,0.42,1.32
Chain,core,12,32,1.07,0.47,1.60
Chain,core,12,64,1.03,0.45,1.53
Chain,core,12,128,1.40,0.68,1.97
Chain,core,12,256,1.45,0.72,2.01
Chain,core,12,512,1.53,0.76,2.14
Chain,core,12,1024,1.93,0.97,2.72
Chain,core,12,2048,2.49,1.25,3.59
Chain,core,12,4096,3.88,2.04,5.66
Chain,core,12,8192,5.89,3.07,8.68
Chain,core,12,16384,14.42,8.60,17.46
Chain,core,12,32768,23.03,14.30,28.51
Chain,core,12,65536,39.26,24.85,47.49
Chain,core,12,131072,71.41,45.78,84.69
Chain,core,12,262144,136.26,88.16,160.06
Chain,core,12,524288,264.96,170.38,310.25
Chain,core,12,1048576,528.91,348.18,613.99
Chain,core,14,1,0.84,0.24,2.05
Chain,core,14,2,0.82,0.23,2.02
Chain,core,14,4,0.84,0.26,2.05
Chain,core,14,8,0.81,0.23,2.01
Chain,core,14,16,0.83,0.23,2.01
Chain,core,14,32,1.02,0.23,2.19
Chain,core,14,64,0.98,0.22,2.17
Chain,core,14,128,1.49,0.39,2.51
Chain,core,14,256,1.56,0.43,2.58
Chain,core,14,512,1.69,0.48,2.84
Chain,core,14,1024,2.15,0.74,3.67
Chain,core,14,2048,2.83,1.09,4.93
Chain,core,14,4096,4.16,1.74,7.16
Chain,core,14,8192,6.77,3.02,11.62
Chain,core,14,16384,16.49,10.39,21.41
Chain,core,14,32768,26.40,17.97,34.01
Chain,core,14,65536,45.83,32.49,59.74
Chain,core,14,131072,84.46,62.93,109.68
Chain,core,14,262144,162.72,124.18,212.21
Chain,core,14,524288,312.76,234.24,407.50
Chain,core,14,1048576,595.05,401.16,749.20
Chain,core,16,1,1.21,0.45,2.15
Chain,core,16,2,1.20,0.44,2.14
Chain,core,16,4,1.20,0.45,2.13
Chain,core,16,8,1.19,0.45,2.11
Chain,core,16,16,1.19,0.45,2.11
Chain,core,16,32,1.47,0.51,2.92
Chain,core,16,64,1.46,0.53,2.76
Chain,core,16,128,2.15,0.75,3.85
Chain,core,16,256,2.23,0.80,3.94
Chain,core,16,512,2.38,0.86,4.24
Chain,core,16,1024,2.88,1.02,5.01
Chain,core,16,2048,3.61,1.26,6.36
Chain,core,16,4096,5.13,1.83,8.90
Chain,core,16,8192,7.90,2.92,13.66
Chain,core,16,16384,20.05,11.00,28.39
Chain,core,16,32768,32.31,18.32,45.07
Chain,core,16,65536,56.41,33.04,78.51
Chain,core,16,131072,107.72,65.42,147.87
Chain,core,16,262144,208.61,130.99,287.52
Chain,core,16,524288,383.54,235.72,544.07
Chain,core,16,1048576,731.88,451.55,1066.64
Chain,core,18,1,2.32,0.62,3.25
Chain,core,18,2,2.32,0.61,3.13
Chain,core,18,4,2.30,0.60,3.12
Chain,core,18,8,2.30,0.60,3.12
Chain,core,18,16,2.30,0.61,3.11
Chain,core,18,32,2.62,0.71,3.56
Chain,core,18,64,2.60,0.70,3.54
Chain,core,18,128,3.10,0.81,4.43
Chain,core,18,256,3.15,0.85,4.48
Chain,core,18,512,3.30,0.89,4.84
Chain,core,18,1024,3.89,1.11,5.63
Chain,core,18,2048,4.71,1.38,6.97
Chain,core,18,4096,6.74,2.35,9.89
Chain,core,18,8192,9.59,3.35,14.37
Chain,core,18,16384,23.12,11.23,30.05
Chain,core,18,32768,36.79,19.29,47.11
Chain,core,18,65536,62.24,33.73,80.72
Chain,core,18,131072,114.47,63.88,149.00
Chain,core,18,262144,219.01,124.58,285.00
Chain,core,18,524288,422.35,241.78,554.76
Chain,core,18,1048576,817.35,470.55,1084.81
Chain,core,20,1,2.45,0.62,3.78
Chain,core,20,2,2.45,0.64,3.78
Chain,core,20,4,2.43,0.63,3.76
Chain,core,20,8,2.42,0.63,3.75
Chain,core,20,16,2.51,0.73,3.87
Chain,core,20,32,2.77,0.69,4.56
Chain,core,20,64,2.73,0.67,4.44
Chain,core,20,128,3.43,0.90,5.60
Chain,core,20,256,3.51,0.93,5.76
Chain,core,20,512,3.71,0.96,6.21
Chain,core,20,1024,4.24,1.17,6.93
Chain,core,20,2048,5.36,1.59,8.72
Chain,core,20,4096,7.37,2.35,11.78
Chain,core,20,8192,10.70,3.42,17.29
Chain,core,20,16384,25.30,13.07,36.39
Chain,core,20,32768,39.36,22.80,55.86
Chain,core,20,65536,66.93,41.75,93.41
Chain,core,20,131072,121.37,78.63,168.25
Chain,core,20,262144,233.39,155.86,321.45
Chain,core,20,524288,446.99,304.08,620.51
Chain,core,20,1048576,839.15,509.81,1134.33
Chain,core,22,1,2.24,0.71,3.82
Chain,core,22,2,2.23,0.71,3.82
Chain,core,22,4,2.22,0.71,3.78
Chain,core,22,8,2.22,0.70,3.79
Chain,core,22,16,2.22,0.70,3.78
Chain,core,22,32,2.65,0.79,4.31
Chain,core,22,64,2.63,0.76,4.30
Chain,core,22,128,3.27,0.94,4.96
Chain,core,22,256,3.38,0.99,5.09
Chain,core,22,512,3.59,1.03,5.47
Chain,core,22,1024,4.41,1.28,7.01
Chain,core,22,2048,5.47,1.58,8.93
Chain,core,22,4096,7.82,2.54,12.72
Chain,core,22,8192,11.48,3.60,18.94
Chain,core,22,16384,25.00,11.13,35.78
Chain,core,22,32768,39.17,19.56,54.47
Chain,core,22,65536,67.43,35.90,92.40
Chain,core,22,131072,124.64,69.25,166.38
Chain,core,22,262144,239.04,136.75,319.34
Chain,core,22,524288,458.63,258.42,605.80
Chain,core,22,1048576,931.18,508.93,1238.52
Chain,core,24,1,2.71,0.87,4.08
Chain,core,24,2,2.31,0.65,3.57
Chain,core,24,4,2.29,0.65,3.49
Chain,core,24,8,2.28,0.65,3.51
Chain,core,24,16,2.34,0.71,3.57
Chain,core,24,32,2.80,0.80,4.34
Chain,core,24,64,2.77,0.79,4.33
Chain,core,24,128,3.55,0.91,5.43
Chain,core,24,256,3.65,0.94,5.57
Chain,core,24,512,4.02,1.10,6.00
Chain,core,24,1024,4.97,1.34,7.56
Chain,core,24,2048,5.72,1.51,8.88
Chain,core,24,4096,8.37,2.51,12.78
Chain,core,24,8192,12.06,3.38,18.67
Chain,core,24,16384,27.54,11.95,41.02
Chain,core,24,32768,42.80,20.47,63.05
Chain,core,24,65536,72.40,35.54,107.27
Chain,core,24,131072,131.71,67.53,193.88
Chain,core,24,262144,257.35,138.74,376.43
Chain,core,24,524288,514.03,302.09,746.93
Chain,core,24,1048576,1004.15,562.85,1491.55
Chain,core,26,1,2.20,0.22,3.90
Chain,core,26,2,2.18,0.21,3.88
Chain,core,26,4,2.18,0.20,3.87
Chain,core,26,8,2.19,0.23,3.89
Chain,core,26,16,2.17,0.21,3.86
Chain,core,26,32,2.63,0.22,4.48
Chain,core,26,64,2.68,0.19,4.93
Chain,core,26,128,3.26,0.31,5.71
Chain,core,26,256,3.38,0.33,6.19
Chain,core,26,512,3.82,0.38,7.10
Chain,core,26,1024,4.40,0.55,8.24
Chain,core,26,2048,5.65,0.97,10.86
Chain,core,26,4096,8.34,2.08,15.50
Chain,core,26,8192,12.44,3.54,22.78
Chain,core,26,16384,28.43,11.67,41.08
Chain,core,26,32768,44.65,20.09,63.21
Chain,core,26,65536,75.04,35.67,106.07
Chain,core,26,131072,137.18,68.61,194.52
Chain,core,26,262144,256.91,131.21,368.51
Chain,core,26,524288,496.20,254.95,766.45
Chain,core,26,1048576,990.80,490.89,1442.71
Chain,core,28,1,2.16,0.23,4.26
Chain,core,28,2,2.14,0.23,4.24
Chain,core,28,4,2.12,0.22,4.21
Chain,core,28,8,2.11,0.22,4.20
Chain,core,28,16,2.13,0.23,4.20
Chain,core,28,32,2.68,0.25,5.10
Chain,core,28,64,2.71,0.23,4.96
Chain,core,28,128,3.32,0.36,6.03
Chain,core,28,256,3.53,0.39,6.17
Chain,core,28,512,4.03,0.48,6.85
Chain,core,28,1024,4.65,0.63,7.87
Chain,core,28,2048,5.92,0.94,10.49
Chain,core,28,4096,8.83,2.12,15.21
Chain,core,28,8192,13.24,3.59,22.62
Chain,core,28,16384,29.92,11.65,46.17
Chain,core,28,32768,46.37,19.48,70.20
Chain,core,28,65536,78.26,35.89,117.36
Chain,core,28,131072,141.82,68.52,213.86
Chain,core,28,262144,279.75,143.46,446.27
Chain,core,28,524288,519.25,256.63,792.86
Chain,core,28,1048576,1026.59,505.55,1596.53
Chain,core,30,1,2.12,0.38,4.91
Chain,core,30,2,2.11,0.36,4.91
Chain,core,30,4,2.10,0.36,4.87
Chain,core,30,8,2.10,0.37,4.89
Chain,core,30,16,2.09,0.36,4.87
Chain,core,30,32,2.62,0.29,5.70
Chain,core,30,64,2.67,0.32,5.59
Chain,core,30,128,3.47,0.61,6.60
Chain,core,30,256,3.64,0.66,6.73
Chain,core,30,512,3.97,0.70,7.41
Chain,core,30,1024,4.75,0.83,8.06
Chain,core,30,2048,6.21,1.55,64.53
Chain,core,30,4096,10.36,2.41,19.80
Chain,core,30,8192,14.04,3.71,24.41
Chain,core,30,16384,30.38,11.16,45.63
Chain,core,30,32768,47.46,18.99,70.24
Chain,core,30,65536,79.03,32.67,115.62
Chain,core,30,131072,145.14,65.98,214.27
Chain,core,30,262144,275.41,128.75,404.72
Chain,core,30,524288,537.37,252.47,787.65
Chain,core,30,1048576,1069.00,498.03,1651.33
Chain,core,32,1,2.53,0.67,5.25
Chain,core,32,2,2.51,0.68,5.20
Chain,core,32,4,2.52,0.68,5.23
Chain,core,32,8,2.54,0.70,5.25
Chain,core,32,16,2.52,0.68,5.23
Chain,core,32,32,2.99,0.81,5.96
Chain,core,32,64,3.11,0.81,6.34
Chain,core,32,128,4.01,0.85,7.84
Chain,core,32,256,4.13,0.88,8.42
Chain,core,32,512,4.68,1.00,9.53
Chain,core,32,1024,5.22,1.07,10.49
Chain,core,32,2048,6.70,1.33,13.37
Chain,core,32,4096,9.81,2.14,18.67
Chain,core,32,8192,14.48,3.18,26.68
Chain,core,32,16384,29.77,9.97,47.03
Chain,core,32,32768,45.55,16.84,73.63
Chain,core,32,65536,76.61,25.80,123.74
Chain,core,32,131072,138.54,35.88,226.65
Chain,core,32,262144,251.00,64.56,419.74
Chain,core,32,524288,487.87,117.09,816.58
Chain,core,32,1048576,927.84,231.01,1611.22
Chain,core,34,1,4.59,0.69,6.78
Chain,core,34,2,4.55,0.70,6.73
Chain,core,34,4,4.54,0.70,6.73
Chain,core,34,8,4.53,0.69,6.73
Chain,core,34,16,4.53,0.69,6.73
Chain,core,34,32,5.01,0.74,7.63
Chain,core,34,64,5.03,0.73,7.67
Chain,core,34,128,6.35,1.33,9.77
Chain,core,34,256,6.19,1.07,9.75
Chain,core,34,512,6.45,1.17,10.33
Chain,core,34,1024,7.22,1.31,11.61
Chain,core,34,2048,8.81,1.68,14.38
Chain,core,34,4096,11.82,2.41,19.34
