Algorithm,Allocation,Processes,MessageSize,Latency,MinLatency,MaxLatency
BinaryTree,node,6,8192,7.11,2.41,9.36
BinaryTree,node,6,16384,13.53,8.22,16.04
BinaryTree,node,6,32768,21.07,13.81,23.52
BinaryTree,node,6,65536,34.02,22.68,37.96
BinaryTree,node,6,131072,59.19,40.51,65.78
BinaryTree,node,6,262144,99.57,58.43,120.59
BinaryTree,node,6,524288,189.64,112.11,227.90
BinaryTree,node,6,1048576,371.03,218.18,444.90
BinaryTree,node,8,1,1.78,0.33,2.81
BinaryTree,node,8,2,1.75,0.31,2.74
BinaryTree,node,8,4,1.74,0.32,2.74
BinaryTree,node,8,8,1.74,0.32,2.74
BinaryTree,node,8,16,1.74,0.32,2.73
BinaryTree,node,8,32,2.05,0.32,3.17
BinaryTree,node,8,64,2.30,0.32,3.85
BinaryTree,node,8,128,2.42,0.42,3.42
BinaryTree,node,8,256,2.70,0.55,3.82
BinaryTree,node,8,512,2.92,0.69,4.16
BinaryTree,node,8,1024,3.33,0.80,4.72
BinaryTree,node,8,2048,4.56,0.90,6.45
BinaryTree,node,8,4096,6.37,1.47,8.83
BinaryTree,node,8,8192,9.53,2.61,12.95
BinaryTree,node,8,16384,16.40,6.40,21.88
BinaryTree,node,8,32768,25.35,10.90,32.63
BinaryTree,node,8,65536,38.67,16.11,47.99
BinaryTree,node,8,131072,65.51,25.82,76.64
BinaryTree,node,8,262144,111.86,31.52,129.64
BinaryTree,node,8,524288,206.39,58.34,238.18
BinaryTree,node,8,1048576,405.71,114.61,466.42
BinaryTree,node,10,1,2.00,0.30,2.89
BinaryTree,node,10,2,1.97,0.29,2.84
BinaryTree,node,10,4,1.97,0.29,2.85
BinaryTree,node,10,8,1.98,0.29,2.86
BinaryTree,node,10,16,1.99,0.29,2.88
BinaryTree,node,10,32,2.16,0.29,2.84
BinaryTree,node,10,64,2.67,0.30,4.04
BinaryTree,node,10,128,2.66,0.41,3.25
BinaryTree,node,10,256,3.01,0.56,3.70
BinaryTree,node,10,512,3.23,0.68,3.98
BinaryTree,node,10,1024,3.70,0.81,4.51
BinaryTree,node,10,2048,4.77,0.86,5.92
BinaryTree,node,10,4096,6.62,1.40,8.20
BinaryTree,node,10,8192,9.51,3.00,12.15
BinaryTree,node,10,16384,18.04,6.32,21.81
BinaryTree,node,10,32768,27.03,9.30,32.58
BinaryTree,node,10,65536,45.61,14.29,56.58
BinaryTree,node,10,131072,82.94,25.69,101.58
BinaryTree,node,10,262144,138.64,34.98,171.09
BinaryTree,node,10,524288,269.70,67.55,333.96
BinaryTree,node,10,1048576,502.55,134.31,625.97
BinaryTree,node,12,1,2.01,0.30,3.07
BinaryTree,node,12,2,2.00,0.30,3.05
BinaryTree,node,12,4,2.00,0.30,3.06
BinaryTree,node,12,8,2.01,0.30,3.06
BinaryTree,node,12,16,2.00,0.30,3.06
BinaryTree,node,12,32,2.31,0.30,3.41
BinaryTree,node,12,64,2.61,0.31,4.13
BinaryTree,node,12,128,2.78,0.40,3.61
BinaryTree,node,12,256,3.14,0.54,4.13
BinaryTree,node,12,512,3.38,0.68,4.41
BinaryTree,node,12,1024,3.91,0.81,4.83
BinaryTree,node,12,2048,5.28,0.89,6.75
BinaryTree,node,12,4096,7.62,1.72,9.77
BinaryTree,node,12,8192,10.91,3.01,13.62
BinaryTree,node,12,16384,19.71,6.57,23.77
BinaryTree,node,12,32768,29.61,9.61,34.24
BinaryTree,node,12,65536,49.66,14.66,56.37
BinaryTree,node,12,131072,89.87,25.69,104.56
BinaryTree,node,12,262144,155.77,35.00,181.99
BinaryTree,node,12,524288,302.30,68.81,354.57
BinaryTree,node,12,1048576,559.85,133.35,661.50
BinaryTree,node,14,1,1.84,0.32,2.83
BinaryTree,node,14,2,1.84,0.32,2.80
BinaryTree,node,14,4,1.84,0.32,2.83
BinaryTree,node,14,8,1.83,0.32,2.80
BinaryTree,node,14,16,1.84,0.32,2.84
BinaryTree,node,14,32,2.18,0.33,3.11
BinaryTree,node,14,64,2.45,0.33,3.86
BinaryTree,node,14,128,2.66,0.41,3.31
BinaryTree,node,14,256,2.95,0.55,3.69
BinaryTree,node,14,512,3.27,0.69,4.07
BinaryTree,node,14,1024,3.85,0.82,4.66
BinaryTree,node,14,2048,5.19,0.89,6.35
BinaryTree,node,14,4096,7.49,1.65,9.17
BinaryTree,node,14,8192,10.90,3.07,13.12
BinaryTree,node,14,16384,20.01,6.75,22.62
BinaryTree,node,14,32768,30.67,9.48,35.49
BinaryTree,node,14,65536,52.38,14.52,61.50
BinaryTree,node,14,131072,95.08,25.70,111.57
BinaryTree,node,14,262144,164.86,34.90,198.39
BinaryTree,node,14,524288,315.93,66.80,379.26
BinaryTree,node,14,1048576,584.65,130.65,699.50
BinaryTree,node,16,1,1.93,0.30,2.73
BinaryTree,node,16,2,1.90,0.30,2.73
BinaryTree,node,16,4,1.90,0.30,2.69
BinaryTree,node,16,8,1.90,0.29,2.72
BinaryTree,node,16,16,1.91,0.30,2.71
BinaryTree,node,16,32,2.31,0.30,3.19
BinaryTree,node,16,64,2.74,0.31,4.24
BinaryTree,node,16,128,2.81,0.40,3.48
BinaryTree,node,16,256,3.00,0.54,3.68
BinaryTree,node,16,512,3.34,0.67,4.02
BinaryTree,node,16,1024,3.96,0.77,4.80
BinaryTree,node,16,2048,5.47,0.87,6.88
BinaryTree,node,16,4096,7.95,1.62,10.15
BinaryTree,node,16,8192,11.69,3.06,14.54
BinaryTree,node,16,16384,21.15,6.34,27.62
BinaryTree,node,16,32768,32.12,9.34,39.72
BinaryTree,node,16,65536,55.02,14.11,65.64
BinaryTree,node,16,131072,100.93,25.58,117.75
BinaryTree,node,16,262144,176.04,34.73,204.03
BinaryTree,node,16,524288,339.32,67.46,393.35
BinaryTree,node,16,1048576,619.68,132.28,737.15
BinaryTree,node,18,1,2.33,0.29,3.12
BinaryTree,node,18,2,2.28,0.29,3.07
BinaryTree,node,18,4,2.36,0.30,3.21
BinaryTree,node,18,8,2.28,0.29,3.05
BinaryTree,node,18,16,2.31,0.29,3.10
BinaryTree,node,18,32,2.55,0.29,3.15
BinaryTree,node,18,64,3.09,0.33,4.42
BinaryTree,node,18,128,3.11,0.38,3.58
BinaryTree,node,18,256,3.42,0.55,3.97
BinaryTree,node,18,512,3.63,0.66,4.26
BinaryTree,node,18,1024,4.28,0.80,4.96
BinaryTree,node,18,2048,5.61,0.86,6.57
BinaryTree,node,18,4096,8.18,1.76,9.59
BinaryTree,node,18,8192,11.47,3.01,14.13
BinaryTree,node,18,16384,22.26,6.89,27.65
BinaryTree,node,18,32768,33.51,9.38,41.46
BinaryTree,node,18,65536,57.23,14.15,72.23
BinaryTree,node,18,131072,105.14,25.49,131.76
BinaryTree,node,18,262144,185.34,35.28,237.55
BinaryTree,node,18,524288,356.97,68.40,454.96
BinaryTree,node,18,1048576,657.50,135.53,846.02
BinaryTree,node,20,1,2.28,0.30,3.26
BinaryTree,node,20,2,2.28,0.31,3.24
BinaryTree,node,20,4,2.28,0.30,3.27
BinaryTree,node,20,8,2.25,0.30,3.22
BinaryTree,node,20,16,2.27,0.31,3.24
BinaryTree,node,20,32,2.56,0.31,3.42
BinaryTree,node,20,64,2.96,0.31,4.33
BinaryTree,node,20,128,3.16,0.40,3.84
BinaryTree,node,20,256,3.46,0.57,4.20
BinaryTree,node,20,512,3.75,0.68,4.56
BinaryTree,node,20,1024,4.47,0.83,5.25
BinaryTree,node,20,2048,6.18,0.88,7.65
BinaryTree,node,20,4096,8.59,1.90,10.41
BinaryTree,node,20,8192,12.48,3.05,14.97
BinaryTree,node,20,16384,23.33,6.72,28.29
BinaryTree,node,20,32768,35.37,9.54,42.27
BinaryTree,node,20,65536,61.15,14.68,73.99
BinaryTree,node,20,131072,111.86,26.21,136.37
BinaryTree,node,20,262144,198.30,35.65,243.48
BinaryTree,node,20,524288,382.04,69.09,467.87
BinaryTree,node,20,1048576,690.97,134.96,868.46
BinaryTree,node,22,1,2.15,0.29,2.96
BinaryTree,node,22,2,2.14,0.29,2.94
BinaryTree,node,22,4,2.15,0.29,2.99
BinaryTree,node,22,8,2.12,0.29,2.90
BinaryTree,node,22,16,2.14,0.29,2.96
BinaryTree,node,22,32,2.45,0.30,3.12
BinaryTree,node,22,64,2.80,0.31,3.99
BinaryTree,node,22,128,3.05,0.41,3.58
BinaryTree,node,22,256,3.40,0.55,4.05
BinaryTree,node,22,512,3.61,0.68,4.18
BinaryTree,node,22,1024,4.31,0.82,5.14
BinaryTree,node,22,2048,5.97,0.86,7.12
BinaryTree,node,22,4096,8.51,1.87,10.19
BinaryTree,node,22,8192,12.21,2.99,15.01
BinaryTree,node,22,16384,23.91,6.35,27.77
BinaryTree,node,22,32768,36.26,9.02,42.23
BinaryTree,node,22,65536,62.52,14.18,73.44
BinaryTree,node,22,131072,113.07,25.36,134.39
BinaryTree,node,22,262144,199.91,34.63,241.35
BinaryTree,node,22,524288,387.72,66.64,468.34
BinaryTree,node,22,1048576,710.61,131.47,860.92
BinaryTree,node,24,1,2.22,0.30,3.17
BinaryTree,node,24,2,2.17,0.30,3.09
BinaryTree,node,24,4,2.19,0.30,3.13
BinaryTree,node,24,8,2.17,0.31,3.07
BinaryTree,node,24,16,2.20,0.31,3.15
BinaryTree,node,24,32,2.63,0.33,3.56
BinaryTree,node,24,64,2.85,0.31,4.14
BinaryTree,node,24,128,3.12,0.41,3.75
BinaryTree,node,24,256,3.43,0.54,4.20
BinaryTree,node,24,512,3.74,0.69,4.51
BinaryTree,node,24,1024,4.43,0.82,5.28
BinaryTree,node,24,2048,6.10,0.88,7.24
BinaryTree,node,24,4096,8.53,1.87,10.20
BinaryTree,node,24,8192,12.38,3.01,15.56
BinaryTree,node,24,16384,24.73,6.01,28.64
BinaryTree,node,24,32768,37.35,8.79,43.57
BinaryTree,node,24,65536,64.30,14.32,76.03
BinaryTree,node,24,131072,117.67,25.61,139.50
BinaryTree,node,24,262144,208.56,34.55,247.31
BinaryTree,node,24,524288,401.93,66.37,476.67
BinaryTree,node,24,1048576,736.64,132.46,884.22
BinaryTree,node,26,1,2.21,0.28,3.19
BinaryTree,node,26,2,2.26,0.28,3.28
BinaryTree,node,26,4,2.24,0.28,3.25
BinaryTree,node,26,8,2.26,0.28,3.26
BinaryTree,node,26,16,2.23,0.28,3.23
BinaryTree,node,26,32,2.64,0.29,3.59
BinaryTree,node,26,64,2.91,0.29,4.30
BinaryTree,node,26,128,3.19,0.39,3.85
BinaryTree,node,26,256,3.44,0.54,4.12
BinaryTree,node,26,512,3.79,0.68,4.51
BinaryTree,node,26,1024,4.47,0.80,5.26
BinaryTree,node,26,2048,6.13,0.87,7.10
BinaryTree,node,26,4096,8.74,1.88,10.28
BinaryTree,node,26,8192,12.67,3.02,15.04
BinaryTree,node,26,16384,25.05,6.23,29.18
BinaryTree,node,26,32768,37.95,9.07,44.73
BinaryTree,node,26,65536,66.16,14.19,80.08
BinaryTree,node,26,131072,115.02,18.22,141.45
BinaryTree,node,26,262144,213.22,33.93,260.86
BinaryTree,node,26,524288,411.12,66.28,503.20
BinaryTree,node,26,1048576,757.39,129.88,916.60
BinaryTree,node,28,1,2.20,0.32,3.19
BinaryTree,node,28,2,2.12,0.32,3.09
BinaryTree,node,28,4,2.16,0.31,3.15
BinaryTree,node,28,8,2.13,0.31,3.09
BinaryTree,node,28,16,2.16,0.31,3.15
BinaryTree,node,28,32,2.48,0.34,3.27
BinaryTree,node,28,64,2.88,0.32,4.26
BinaryTree,node,28,128,3.29,0.40,3.96
BinaryTree,node,28,256,3.60,0.55,4.31
BinaryTree,node,28,512,3.78,0.69,4.49
BinaryTree,node,28,1024,4.60,0.82,5.48
BinaryTree,node,28,2048,6.25,0.88,7.53
BinaryTree,node,28,4096,8.97,1.89,10.69
BinaryTree,node,28,8192,12.96,3.03,15.37
BinaryTree,node,28,16384,25.50,6.34,29.32
BinaryTree,node,28,32768,38.78,9.12,45.10
BinaryTree,node,28,65536,67.99,14.81,81.16
BinaryTree,node,28,131072,117.93,18.74,142.79
BinaryTree,node,28,262144,219.58,35.19,268.16
BinaryTree,node,28,524288,416.94,68.21,508.93
BinaryTree,node,28,1048576,773.99,134.25,948.00
BinaryTree,node,30,1,2.22,0.31,3.33
BinaryTree,node,30,2,2.16,0.30,3.24
BinaryTree,node,30,4,2.18,0.30,3.25
BinaryTree,node,30,8,2.16,0.30,3.23
BinaryTree,node,30,16,2.18,0.30,3.28
BinaryTree,node,30,32,2.57,0.30,3.52
BinaryTree,node,30,64,2.95,0.31,4.47
BinaryTree,node,30,128,3.28,0.41,3.93
BinaryTree,node,30,256,3.67,0.55,4.54
BinaryTree,node,30,512,3.87,0.69,4.61
BinaryTree,node,30,1024,4.61,0.81,5.60
BinaryTree,node,30,2048,6.38,0.87,7.72
BinaryTree,node,30,4096,9.14,1.87,10.97
BinaryTree,node,30,8192,13.22,2.98,16.08
BinaryTree,node,30,16384,25.59,6.23,28.73
BinaryTree,node,30,32768,39.51,8.98,44.40
BinaryTree,node,30,65536,68.95,14.24,79.62
BinaryTree,node,30,131072,120.07,18.63,140.59
BinaryTree,node,30,262144,222.99,35.70,261.34
BinaryTree,node,30,524288,428.79,68.36,498.77
BinaryTree,node,30,1048576,798.04,133.60,938.98
BinaryTree,node,32,1,2.19,0.31,2.94
BinaryTree,node,32,2,2.16,0.30,2.89
BinaryTree,node,32,4,2.21,0.30,3.10
BinaryTree,node,32,8,2.15,0.30,2.88
BinaryTree,node,32,16,2.15,0.30,2.88
BinaryTree,node,32,32,2.60,0.30,3.11
BinaryTree,node,32,64,3.07,0.31,4.53
BinaryTree,node,32,128,3.30,0.41,3.95
BinaryTree,node,32,256,3.56,0.54,4.22
BinaryTree,node,32,512,3.90,0.67,4.59
BinaryTree,node,32,1024,4.60,0.78,5.44
BinaryTree,node,32,2048,6.51,0.89,7.88
BinaryTree,node,32,4096,9.28,1.87,10.93
BinaryTree,node,32,8192,13.33,3.01,16.51
BinaryTree,node,32,16384,26.39,6.43,32.67
BinaryTree,node,32,32768,40.72,9.38,47.95
BinaryTree,node,32,65536,70.48,14.80,80.62
BinaryTree,node,32,131072,122.69,19.57,142.13
BinaryTree,node,32,262144,225.01,34.61,261.06
BinaryTree,node,32,524288,436.80,70.30,508.92
BinaryTree,node,32,1048576,810.34,133.05,950.48
BinaryTree,node,34,1,2.65,0.30,3.50
BinaryTree,node,34,2,2.61,0.31,3.49
BinaryTree,node,34,4,2.61,0.30,3.45
BinaryTree,node,34,8,2.60,0.30,3.45
BinaryTree,node,34,16,2.61,0.30,3.45
BinaryTree,node,34,32,3.03,0.30,3.62
BinaryTree,node,34,64,3.52,0.31,4.80
BinaryTree,node,34,128,3.72,0.40,4.26
BinaryTree,node,34,256,4.00,0.55,4.51
BinaryTree,node,34,512,4.28,0.68,4.98
BinaryTree,node,34,1024,5.33,0.81,6.09
BinaryTree,node,34,2048,6.75,0.91,7.80
BinaryTree,node,34,4096,9.73,1.92,11.14
BinaryTree,node,34,8192,13.81,3.05,16.61
BinaryTree,node,34,16384,27.22,6.27,33.76
BinaryTree,node,34,32768,41.82,9.08,50.56
BinaryTree,node,34,65536,73.81,14.16,89.97
BinaryTree,node,34,131072,128.01,18.26,158.71
BinaryTree,node,34,262144,237.14,34.14,294.36
BinaryTree,node,34,524288,454.71,66.17,566.76
BinaryTree,node,34,1048576,840.25,131.35,1048.03
BinaryTree,node,36,1,2.53,0.29,3.44
BinaryTree,node,36,2,2.51,0.29,3.40
BinaryTree,node,36,4,2.51,0.29,3.40
BinaryTree,node,36,8,2.49,0.29,3.35
BinaryTree,node,36,16,2.51,0.29,3.40
BinaryTree,node,36,32,2.95,0.29,3.73
BinaryTree,node,36,64,3.33,0.30,4.58
BinaryTree,node,36,128,3.75,0.40,4.47
BinaryTree,node,36,256,4.12,0.54,5.02
BinaryTree,node,36,512,4.31,0.68,5.04
BinaryTree,node,36,1024,5.44,0.82,6.46
BinaryTree,node,36,2048,6.81,0.88,8.00
BinaryTree,node,36,4096,9.83,1.88,11.57
BinaryTree,node,36,8192,14.31,3.01,16.67
BinaryTree,node,36,16384,27.64,6.67,33.10
BinaryTree,node,36,32768,42.20,9.69,50.87
BinaryTree,node,36,65536,73.75,14.50,90.63
BinaryTree,node,36,131072,128.98,18.83,159.71
BinaryTree,node,36,262144,239.86,35.59,301.01
BinaryTree,node,36,524288,459.79,68.83,582.11
BinaryTree,node,36,1048576,851.12,138.41,1080.94
BinaryTree,node,38,1,2.42,0.30,3.26
BinaryTree,node,38,2,2.40,0.30,3.26
BinaryTree,node,38,4,2.41,0.30,3.26
BinaryTree,node,38,8,2.40,0.29,3.24
BinaryTree,node,38,16,2.42,0.30,3.27
BinaryTree,node,38,32,2.77,0.30,3.48
BinaryTree,node,38,64,3.24,0.31,4.48
BinaryTree,node,38,128,3.61,0.40,4.19
BinaryTree,node,38,256,3.92,0.52,4.56
BinaryTree,node,38,512,4.14,0.67,4.78
BinaryTree,node,38,1024,5.32,0.81,6.08
BinaryTree,node,38,2048,6.64,0.88,7.67
BinaryTree,node,38,4096,9.67,1.86,11.31
BinaryTree,node,38,8192,14.05,2.96,17.28
BinaryTree,node,38,16384,27.85,6.29,34.25
BinaryTree,node,38,32768,42.71,9.29,53.61
BinaryTree,node,38,65536,75.09,14.18,95.00
BinaryTree,node,38,131072,129.58,18.39,164.40
BinaryTree,node,38,262144,243.64,34.22,310.95
BinaryTree,node,38,524288,469.77,66.26,589.39
BinaryTree,node,38,1048576,870.23,133.95,1080.79
BinaryTree,node,40,1,2.46,0.32,3.36
BinaryTree,node,40,2,2.48,0.32,3.43
BinaryTree,node,40,4,2.49,0.32,3.47
BinaryTree,node,40,8,2.49,0.32,3.47
BinaryTree,node,40,16,2.48,0.32,3.44
BinaryTree,node,40,32,2.86,0.33,3.77
BinaryTree,node,40,64,3.25,0.33,4.60
BinaryTree,node,40,128,3.59,0.42,4.18
BinaryTree,node,40,256,3.87,0.56,4.49
BinaryTree,node,40,512,4.15,0.70,4.85
BinaryTree,node,40,1024,5.25,0.83,6.20
BinaryTree,node,40,2048,6.75,0.90,7.86
BinaryTree,node,40,4096,9.82,1.88,11.35
BinaryTree,node,40,8192,14.24,3.03,17.15
BinaryTree,node,40,16384,28.52,6.72,33.83
BinaryTree,node,40,32768,43.32,9.98,50.37
BinaryTree,node,40,65536,75.66,14.60,89.75
BinaryTree,node,40,131072,132.07,18.48,160.30
BinaryTree,node,40,262144,245.49,34.29,299.79
BinaryTree,node,40,524288,472.87,66.44,579.98
BinaryTree,node,40,1048576,884.65,137.75,1091.42
BinaryTree,node,42,1,2.48,0.30,3.38
BinaryTree,node,42,2,2.47,0.30,3.40
BinaryTree,node,42,4,2.47,0.30,3.38
BinaryTree,node,42,8,2.46,0.30,3.35
BinaryTree,node,42,16,2.46,0.30,3.37
BinaryTree,node,42,32,2.83,0.30,3.60
BinaryTree,node,42,64,3.24,0.31,4.54
BinaryTree,node,42,128,3.64,0.40,4.17
BinaryTree,node,42,256,3.93,0.54,4.54
BinaryTree,node,42,512,4.36,0.69,5.07
BinaryTree,node,42,1024,5.04,0.81,5.93
BinaryTree,node,42,2048,6.73,0.87,7.76
BinaryTree,node,42,4096,9.85,1.87,11.36
BinaryTree,node,42,8192,14.33,2.99,17.11
BinaryTree,node,42,16384,29.06,6.92,33.76
BinaryTree,node,42,32768,44.35,9.95,51.34
BinaryTree,node,42,65536,77.08,15.26,90.91
BinaryTree,node,42,131072,134.69,18.43,160.98
BinaryTree,node,42,262144,250.15,34.24,301.94
BinaryTree,node,42,524288,479.83,66.04,583.18
BinaryTree,node,42,1048576,899.00,135.35,1083.03
BinaryTree,node,44,1,2.50,0.30,3.46
BinaryTree,node,44,2,2.46,0.30,3.42
BinaryTree,node,44,4,2.47,0.30,3.43
BinaryTree,node,44,8,2.46,0.30,3.41
BinaryTree,node,44,16,2.47,0.29,3.43
BinaryTree,node,44,32,2.89,0.30,3.69
BinaryTree,node,44,64,3.24,0.31,4.52
BinaryTree,node,44,128,3.68,0.41,4.41
BinaryTree,node,44,256,4.24,0.55,5.09
BinaryTree,node,44,512,4.34,0.70,5.10
BinaryTree,node,44,1024,5.17,0.81,6.09
BinaryTree,node,44,2048,6.84,0.88,8.19
BinaryTree,node,44,4096,10.07,1.88,12.13
BinaryTree,node,44,8192,14.75,3.01,17.65
BinaryTree,node,44,16384,29.19,6.52,33.87
BinaryTree,node,44,32768,44.87,9.13,52.23
BinaryTree,node,44,65536,78.99,14.68,92.89
BinaryTree,node,44,131072,137.24,18.40,163.20
BinaryTree,node,44,262144,255.20,34.18,306.19
BinaryTree,node,44,524288,489.47,66.66,589.25
BinaryTree,node,44,1048576,924.96,137.34,1122.60
BinaryTree,node,46,1,2.47,0.33,3.34
BinaryTree,node,46,2,2.46,0.33,3.36
BinaryTree,node,46,4,2.46,0.33,3.33
BinaryTree,node,46,8,2.45,0.33,3.32
BinaryTree,node,46,16,2.45,0.33,3.32
BinaryTree,node,46,32,2.86,0.33,3.55
BinaryTree,node,46,64,3.24,0.34,4.44
BinaryTree,node,46,128,3.76,0.44,4.40
BinaryTree,node,46,256,4.04,0.57,4.79
BinaryTree,node,46,512,4.56,0.76,5.36
BinaryTree,node,46,1024,5.14,0.85,6.24
BinaryTree,node,46,2048,6.89,0.91,8.17
BinaryTree,node,46,4096,10.14,1.90,12.19
BinaryTree,node,46,8192,14.84,3.02,18.43
BinaryTree,node,46,16384,29.47,6.50,33.55
BinaryTree,node,46,32768,45.53,9.57,51.97
BinaryTree,node,46,65536,80.27,14.67,92.16
BinaryTree,node,46,131072,139.87,18.80,164.06
BinaryTree,node,46,262144,261.06,35.27,305.30
BinaryTree,node,46,524288,504.62,68.31,592.54
BinaryTree,node,46,1048576,952.59,144.94,1135.38
BinaryTree,node,48,1,2.45,0.30,3.39
BinaryTree,node,48,2,2.41,0.30,3.33
BinaryTree,node,48,4,2.41,0.30,3.34
BinaryTree,node,48,8,2.40,0.30,3.32
BinaryTree,node,48,16,2.41,0.30,3.34
BinaryTree,node,48,32,2.85,0.31,3.65
BinaryTree,node,48,64,3.17,0.32,4.38
BinaryTree,node,48,128,3.65,0.41,4.31
BinaryTree,node,48,256,3.99,0.55,4.66
BinaryTree,node,48,512,4.60,0.69,5.52
BinaryTree,node,48,1024,5.15,0.83,6.20
BinaryTree,node,48,2048,6.88,0.90,8.11
BinaryTree,node,48,4096,10.22,1.88,12.28
BinaryTree,node,48,8192,14.88,3.04,18.41
BinaryTree,node,48,16384,30.25,6.45,34.92
BinaryTree,node,48,32768,46.40,9.40,52.94
BinaryTree,node,48,65536,81.77,15.28,94.13
BinaryTree,node,48,131072,142.83,19.59,165.69
BinaryTree,node,48,262144,262.51,37.82,311.03
BinaryTree,node,48,524288,509.75,72.26,601.71
BinaryTree,node,48,1048576,975.88,154.90,1163.77
