Algorithm,Allocation,Processes,MessageSize,Latency
Binomial,core,24,1048576,1025.19
Binomial,core,25,1,1.61
Binomial,core,25,2,1.55
Binomial,core,25,4,1.56
Binomial,core,25,8,1.59
Binomial,core,25,16,1.67
Binomial,core,25,32,2.27
Binomial,core,25,64,1.85
Binomial,core,25,128,2.84
Binomial,core,25,256,2.84
Binomial,core,25,512,3.19
Binomial,core,25,1024,3.91
Binomial,core,25,2048,4.87
Binomial,core,25,4096,7.01
Binomial,core,25,8192,10.21
Binomial,core,25,16384,24.37
Binomial,core,25,32768,42.67
Binomial,core,25,65536,81.43
Binomial,core,25,131072,158.03
Binomial,core,25,262144,304.34
Binomial,core,25,524288,600.38
Binomial,core,25,1048576,1053.89
Binomial,core,26,1,1.59
Binomial,core,26,2,1.53
Binomial,core,26,4,1.53
Binomial,core,26,8,1.53
Binomial,core,26,16,1.52
Binomial,core,26,32,2.20
Binomial,core,26,64,1.93
Binomial,core,26,128,2.62
Binomial,core,26,256,2.72
Binomial,core,26,512,2.95
Binomial,core,26,1024,3.62
Binomial,core,26,2048,4.55
Binomial,core,26,4096,6.81
Binomial,core,26,8192,10.27
Binomial,core,26,16384,24.36
Binomial,core,26,32768,43.01
Binomial,core,26,65536,80.97
Binomial,core,26,131072,157.22
Binomial,core,26,262144,307.13
Binomial,core,26,524288,619.41
Binomial,core,26,1048576,1080.09
Binomial,core,27,1,1.60
Binomial,core,27,2,1.54
Binomial,core,27,4,1.55
Binomial,core,27,8,1.59
Binomial,core,27,16,1.83
Binomial,core,27,32,2.02
Binomial,core,27,64,1.86
Binomial,core,27,128,2.62
Binomial,core,27,256,2.73
Binomial,core,27,512,2.94
Binomial,core,27,1024,3.58
Binomial,core,27,2048,4.56
Binomial,core,27,4096,6.77
Binomial,core,27,8192,10.28
Binomial,core,27,16384,24.95
Binomial,core,27,32768,43.54
Binomial,core,27,65536,81.27
Binomial,core,27,131072,159.62
Binomial,core,27,262144,310.86
Binomial,core,27,524288,633.23
Binomial,core,27,1048576,1108.51
Binomial,core,28,1,1.55
Binomial,core,28,2,1.50
Binomial,core,28,4,1.49
Binomial,core,28,8,1.48
Binomial,core,28,16,1.49
Binomial,core,28,32,2.42
Binomial,core,28,64,1.84
Binomial,core,28,128,2.55
Binomial,core,28,256,2.68
Binomial,core,28,512,2.88
Binomial,core,28,1024,3.49
Binomial,core,28,2048,4.52
Binomial,core,28,4096,6.71
Binomial,core,28,8192,10.21
Binomial,core,28,16384,25.15
Binomial,core,28,32768,43.88
Binomial,core,28,65536,82.96
Binomial,core,28,131072,161.15
Binomial,core,28,262144,308.96
Binomial,core,28,524288,639.90
Binomial,core,28,1048576,1100.74
Binomial,core,29,1,1.53
Binomial,core,29,2,1.54
Binomial,core,29,4,1.54
Binomial,core,29,8,1.54
Binomial,core,29,16,1.79
Binomial,core,29,32,1.87
Binomial,core,29,64,1.89
Binomial,core,29,128,2.62
Binomial,core,29,256,2.74
Binomial,core,29,512,3.00
Binomial,core,29,1024,3.61
Binomial,core,29,2048,4.66
Binomial,core,29,4096,6.95
Binomial,core,29,8192,10.67
Binomial,core,29,16384,25.43
Binomial,core,29,32768,44.39
Binomial,core,29,65536,83.08
Binomial,core,29,131072,161.19
Binomial,core,29,262144,312.09
Binomial,core,29,524288,621.42
Binomial,core,29,1048576,1087.76
Binomial,core,30,1,1.51
Binomial,core,30,2,1.53
Binomial,core,30,4,1.52
Binomial,core,30,8,1.53
Binomial,core,30,16,1.93
Binomial,core,30,32,1.93
Binomial,core,30,64,1.87
Binomial,core,30,128,2.75
Binomial,core,30,256,2.83
Binomial,core,30,512,3.08
Binomial,core,30,1024,3.76
Binomial,core,30,2048,4.82
Binomial,core,30,4096,7.00
Binomial,core,30,8192,10.67
Binomial,core,30,16384,25.72
Binomial,core,30,32768,44.88
Binomial,core,30,65536,84.46
Binomial,core,30,131072,165.51
Binomial,core,30,262144,325.30
Binomial,core,30,524288,609.96
Binomial,core,30,1048576,1007.33
Binomial,core,31,1,1.59
Binomial,core,31,2,1.57
Binomial,core,31,4,1.59
Binomial,core,31,8,1.57
Binomial,core,31,16,1.92
Binomial,core,31,32,1.98
Binomial,core,31,64,1.93
Binomial,core,31,128,2.76
Binomial,core,31,256,2.90
Binomial,core,31,512,3.10
Binomial,core,31,1024,3.77
Binomial,core,31,2048,4.91
Binomial,core,31,4096,7.14
Binomial,core,31,8192,10.84
Binomial,core,31,16384,24.88
Binomial,core,31,32768,41.00
Binomial,core,31,65536,78.96
Binomial,core,31,131072,165.93
Binomial,core,31,262144,323.45
Binomial,core,31,524288,647.21
Binomial,core,31,1048576,1150.02
Binomial,core,32,1,2.15
Binomial,core,32,2,2.12
Binomial,core,32,4,2.13
Binomial,core,32,8,2.11
Binomial,core,32,16,2.12
Binomial,core,32,32,3.05
Binomial,core,32,64,2.60
Binomial,core,32,128,3.33
Binomial,core,32,256,3.62
Binomial,core,32,512,3.87
Binomial,core,32,1024,4.52
Binomial,core,32,2048,5.79
Binomial,core,32,4096,8.07
Binomial,core,32,8192,11.91
Binomial,core,32,16384,27.85
Binomial,core,32,32768,47.91
Binomial,core,32,65536,89.04
Binomial,core,32,131072,176.94
Binomial,core,32,262144,335.51
Binomial,core,32,524288,652.16
Binomial,core,32,1048576,1169.94
Binomial,core,33,1,4.16
Binomial,core,33,2,4.13
Binomial,core,33,4,4.13
Binomial,core,33,8,4.40
Binomial,core,33,16,4.29
Binomial,core,33,32,4.47
Binomial,core,33,64,4.47
Binomial,core,33,128,5.31
Binomial,core,33,256,5.58
Binomial,core,33,512,5.91
Binomial,core,33,1024,6.60
Binomial,core,33,2048,7.94
Binomial,core,33,4096,10.35
Binomial,core,33,8192,14.21
Binomial,core,33,16384,29.75
Binomial,core,33,32768,49.07
Binomial,core,33,65536,88.74
Binomial,core,33,131072,171.87
Binomial,core,33,262144,326.29
Binomial,core,33,524288,639.90
Binomial,core,33,1048576,1123.75
Binomial,core,34,1,3.97
Binomial,core,34,2,3.93
Binomial,core,34,4,3.94
Binomial,core,34,8,4.10
Binomial,core,34,16,4.18
Binomial,core,34,32,4.31
Binomial,core,34,64,4.25
Binomial,core,34,128,5.17
Binomial,core,34,256,5.39
Binomial,core,34,512,5.73
Binomial,core,34,1024,6.40
Binomial,core,34,2048,7.82
Binomial,core,34,4096,10.43
Binomial,core,34,8192,14.47
Binomial,core,34,16384,30.18
Binomial,core,34,32768,49.48
Binomial,core,34,65536,87.71
Binomial,core,34,131072,170.53
Binomial,core,34,262144,324.13
Binomial,core,34,524288,621.73
Binomial,core,34,1048576,1059.56
Binomial,core,35,1,3.91
Binomial,core,35,2,3.91
Binomial,core,35,4,3.89
Binomial,core,35,8,4.23
Binomial,core,35,16,4.10
Binomial,core,35,32,4.31
Binomial,core,35,64,4.18
Binomial,core,35,128,5.15
Binomial,core,35,256,5.35
Binomial,core,35,512,5.66
Binomial,core,35,1024,6.33
Binomial,core,35,2048,7.69
Binomial,core,35,4096,10.21
Binomial,core,35,8192,14.46
Binomial,core,35,16384,30.28
Binomial,core,35,32768,48.84
Binomial,core,35,65536,86.30
Binomial,core,35,131072,168.18
Binomial,core,35,262144,321.16
Binomial,core,35,524288,618.33
Binomial,core,35,1048576,1131.57
Binomial,core,36,1,3.62
Binomial,core,36,2,3.63
Binomial,core,36,4,3.62
Binomial,core,36,8,3.94
Binomial,core,36,16,4.21
Binomial,core,36,32,4.09
Binomial,core,36,64,3.97
Binomial,core,36,128,5.02
Binomial,core,36,256,5.23
Binomial,core,36,512,5.57
Binomial,core,36,1024,6.22
Binomial,core,36,2048,7.57
Binomial,core,36,4096,10.11
Binomial,core,36,8192,14.51
Binomial,core,36,16384,29.39
Binomial,core,36,32768,47.77
Binomial,core,36,65536,86.58
Binomial,core,36,131072,169.43
Binomial,core,36,262144,326.58
Binomial,core,36,524288,625.35
Binomial,core,36,1048576,1108.26
Binomial,core,37,1,3.58
Binomial,core,37,2,3.62
Binomial,core,37,4,3.57
Binomial,core,37,8,3.84
Binomial,core,37,16,4.15
Binomial,core,37,32,3.93
Binomial,core,37,64,3.87
Binomial,core,37,128,4.70
Binomial,core,37,256,4.96
Binomial,core,37,512,5.29
Binomial,core,37,1024,5.95
Binomial,core,37,2048,7.36
Binomial,core,37,4096,9.96
Binomial,core,37,8192,14.49
Binomial,core,37,16384,29.38
Binomial,core,37,32768,48.23
Binomial,core,37,65536,86.28
Binomial,core,37,131072,166.94
Binomial,core,37,262144,319.62
Binomial,core,37,524288,619.72
Binomial,core,37,1048576,1043.47
Binomial,core,38,1,3.45
Binomial,core,38,2,3.48
Binomial,core,38,4,3.43
Binomial,core,38,8,3.88
Binomial,core,38,16,3.77
Binomial,core,38,32,3.80
Binomial,core,38,64,3.64
Binomial,core,38,128,4.61
Binomial,core,38,256,4.87
Binomial,core,38,512,5.18
Binomial,core,38,1024,5.84
Binomial,core,38,2048,7.25
Binomial,core,38,4096,9.85
Binomial,core,38,8192,14.55
Binomial,core,38,16384,29.84
Binomial,core,38,32768,49.19
Binomial,core,38,65536,86.16
Binomial,core,38,131072,166.59
Binomial,core,38,262144,320.04
Binomial,core,38,524288,617.00
Binomial,core,38,1048576,1102.29
Binomial,core,39,1,3.40
Binomial,core,39,2,3.36
Binomial,core,39,4,3.36
Binomial,core,39,8,3.48
Binomial,core,39,16,3.78
Binomial,core,39,32,3.63
Binomial,core,39,64,3.57
Binomial,core,39,128,4.50
Binomial,core,39,256,4.76
Binomial,core,39,512,5.07
Binomial,core,39,1024,5.72
Binomial,core,39,2048,7.18
Binomial,core,39,4096,9.69
Binomial,core,39,8192,14.93
Binomial,core,39,16384,29.82
Binomial,core,39,32768,49.14
Binomial,core,39,65536,87.64
Binomial,core,39,131072,171.89
Binomial,core,39,262144,324.26
Binomial,core,39,524288,631.09
Binomial,core,39,1048576,1070.92
Binomial,core,40,1,3.39
Binomial,core,40,2,3.33
Binomial,core,40,4,3.35
Binomial,core,40,8,3.43
Binomial,core,40,16,4.21
Binomial,core,40,32,3.64
Binomial,core,40,64,3.60
Binomial,core,40,128,4.55
Binomial,core,40,256,4.85
Binomial,core,40,512,5.10
Binomial,core,40,1024,5.82
Binomial,core,40,2048,7.06
Binomial,core,40,4096,9.69
Binomial,core,40,8192,14.59
Binomial,core,40,16384,29.92
Binomial,core,40,32768,48.95
Binomial,core,40,65536,88.77
Binomial,core,40,131072,174.42
Binomial,core,40,262144,331.94
Binomial,core,40,524288,626.26
Binomial,core,40,1048576,1084.16
Binomial,core,41,1,3.44
Binomial,core,41,2,3.30
Binomial,core,41,4,3.34
Binomial,core,41,8,3.52
Binomial,core,41,16,3.61
Binomial,core,41,32,3.60
Binomial,core,41,64,3.67
Binomial,core,41,128,4.46
Binomial,core,41,256,4.80
Binomial,core,41,512,5.04
Binomial,core,41,1024,5.67
Binomial,core,41,2048,7.17
Binomial,core,41,4096,9.80
Binomial,core,41,8192,14.64
Binomial,core,41,16384,29.86
Binomial,core,41,32768,48.98
Binomial,core,41,65536,88.40
Binomial,core,41,131072,178.00
Binomial,core,41,262144,323.17
Binomial,core,41,524288,636.11
Binomial,core,41,1048576,1131.13
Binomial,core,42,1,3.09
Binomial,core,42,2,3.12
Binomial,core,42,4,3.11
Binomial,core,42,8,3.20
Binomial,core,42,16,3.43
Binomial,core,42,32,3.44
Binomial,core,42,64,3.45
Binomial,core,42,128,4.33
Binomial,core,42,256,4.59
Binomial,core,42,512,4.91
Binomial,core,42,1024,5.54
Binomial,core,42,2048,6.94
Binomial,core,42,4096,9.77
Binomial,core,42,8192,14.94
Binomial,core,42,16384,30.03
Binomial,core,42,32768,49.59
Binomial,core,42,65536,90.50
Binomial,core,42,131072,183.79
Binomial,core,42,262144,348.47
Binomial,core,42,524288,677.96
Binomial,core,42,1048576,1241.45
Binomial,core,43,1,3.14
Binomial,core,43,2,3.08
Binomial,core,43,4,3.09
Binomial,core,43,8,3.16
Binomial,core,43,16,3.28
Binomial,core,43,32,3.39
Binomial,core,43,64,3.44
Binomial,core,43,128,4.24
