Algorithm,Allocation,Processes,MessageSize,Latency, MinLatency, MaxLatency
Linear,node,8,1024,3.28,1.31,5.37
Linear,node,8,2048,4.28,1.76,6.82
Linear,node,8,4096,5.90,2.68,9.07
Linear,node,8,8192,8.68,4.09,13.07
Linear,node,8,16384,14.78,7.04,21.71
Linear,node,8,32768,23.03,12.61,32.53
Linear,node,8,65536,34.76,19.33,48.03
Linear,node,8,131072,58.32,33.46,77.33
Linear,node,8,262144,98.53,49.39,132.78
Linear,node,8,524288,182.08,105.81,238.25
Linear,node,8,1048576,361.56,223.56,470.30
Linear,node,9,1,2.26,0.59,3.79
Linear,node,9,2,2.04,0.52,3.52
Linear,node,9,4,2.05,0.50,3.62
Linear,node,9,8,2.02,0.50,3.56
Linear,node,9,16,2.04,0.50,3.60
Linear,node,9,32,2.33,0.55,4.26
Linear,node,9,64,2.45,0.54,4.51
Linear,node,9,128,2.78,1.00,4.78
Linear,node,9,256,3.06,1.24,5.08
Linear,node,9,512,3.21,1.21,5.49
Linear,node,9,1024,3.65,1.63,5.92
Linear,node,9,2048,4.58,2.03,7.41
Linear,node,9,4096,6.33,3.21,9.88
Linear,node,9,8192,8.81,4.95,13.41
Linear,node,9,16384,16.00,9.03,23.10
Linear,node,9,32768,24.05,15.06,34.09
Linear,node,9,65536,39.81,29.74,49.04
Linear,node,9,131072,69.50,57.36,79.49
Linear,node,9,262144,119.79,97.19,137.23
Linear,node,9,524288,227.95,191.87,265.34
Linear,node,9,1048576,442.51,369.92,511.76
Linear,node,10,1,2.13,0.54,3.66
Linear,node,10,2,2.11,0.50,3.71
Linear,node,10,4,2.12,0.50,3.80
Linear,node,10,8,2.09,0.51,3.72
Linear,node,10,16,2.14,0.50,3.84
Linear,node,10,32,2.39,0.55,4.39
Linear,node,10,64,2.53,0.55,4.60
Linear,node,10,128,2.87,1.02,4.91
Linear,node,10,256,3.10,1.17,5.23
Linear,node,10,512,3.26,1.20,5.61
Linear,node,10,1024,3.76,1.56,6.09
Linear,node,10,2048,4.69,2.01,7.27
Linear,node,10,4096,6.46,3.33,9.60
Linear,node,10,8192,9.08,5.18,13.16
Linear,node,10,16384,16.27,8.28,23.78
Linear,node,10,32768,25.46,15.27,35.95
Linear,node,10,65536,45.14,29.74,60.78
Linear,node,10,131072,83.93,57.36,109.45
Linear,node,10,262144,146.91,97.13,195.67
Linear,node,10,524288,287.38,192.46,375.87
Linear,node,10,1048576,499.02,350.98,606.22
Linear,node,11,1,1.89,0.56,3.45
Linear,node,11,2,1.81,0.52,3.39
Linear,node,11,4,1.80,0.51,3.41
Linear,node,11,8,1.79,0.51,3.38
Linear,node,11,16,1.80,0.52,3.38
Linear,node,11,32,2.13,0.56,4.08
Linear,node,11,64,2.29,0.54,4.39
Linear,node,11,128,2.56,1.00,4.44
Linear,node,11,256,2.83,1.12,4.84
Linear,node,11,512,3.05,1.18,5.35
Linear,node,11,1024,3.54,1.60,5.77
Linear,node,11,2048,4.56,1.99,7.22
Linear,node,11,4096,6.37,3.20,9.59
Linear,node,11,8192,8.92,4.78,13.10
Linear,node,11,16384,16.49,8.40,23.82
Linear,node,11,32768,25.43,14.33,35.25
Linear,node,11,65536,46.09,28.90,60.46
Linear,node,11,131072,86.81,56.35,110.87
Linear,node,11,262144,152.92,96.27,199.93
Linear,node,11,524288,299.98,191.73,388.60
Linear,node,11,1048576,532.33,372.11,622.68
Linear,node,12,1,2.16,0.56,3.82
Linear,node,12,2,2.11,0.53,3.78
Linear,node,12,4,2.10,0.52,3.77
Linear,node,12,8,2.09,0.52,3.76
Linear,node,12,16,2.11,0.52,3.81
Linear,node,12,32,2.36,0.56,4.30
Linear,node,12,64,2.48,0.55,4.50
Linear,node,12,128,2.81,0.99,4.71
Linear,node,12,256,3.03,1.11,5.02
Linear,node,12,512,3.29,1.17,5.50
Linear,node,12,1024,3.86,1.55,6.12
Linear,node,12,2048,5.01,1.97,7.77
Linear,node,12,4096,6.83,3.09,10.43
Linear,node,12,8192,9.47,4.74,14.12
Linear,node,12,16384,17.54,9.24,25.89
Linear,node,12,32768,27.12,15.10,39.11
Linear,node,12,65536,46.48,27.50,63.70
Linear,node,12,131072,83.49,56.24,105.53
Linear,node,12,262144,148.68,96.26,194.31
Linear,node,12,524288,301.30,194.06,394.35
Linear,node,12,1048576,529.37,370.67,657.36
Linear,node,13,1,1.99,0.62,3.70
Linear,node,13,2,1.95,0.57,3.73
Linear,node,13,4,1.97,0.56,3.79
Linear,node,13,8,1.94,0.56,3.72
Linear,node,13,16,1.95,0.56,3.74
Linear,node,13,32,2.23,0.64,4.26
Linear,node,13,64,2.32,0.60,4.41
Linear,node,13,128,2.69,1.12,4.66
Linear,node,13,256,2.95,1.31,4.98
Linear,node,13,512,3.11,1.30,5.27
Linear,node,13,1024,3.66,1.71,5.89
Linear,node,13,2048,4.78,2.18,7.63
Linear,node,13,4096,6.69,3.15,10.50
Linear,node,13,8192,9.32,4.78,14.09
Linear,node,13,16384,17.79,8.91,25.74
Linear,node,13,32768,27.38,15.02,39.71
Linear,node,13,65536,49.10,28.75,68.96
Linear,node,13,131072,92.00,56.59,124.11
Linear,node,13,262144,162.19,96.37,221.37
Linear,node,13,524288,316.95,192.74,425.25
Linear,node,13,1048576,546.57,327.34,689.62
Linear,node,14,1,1.95,0.55,3.65
Linear,node,14,2,1.92,0.53,3.63
Linear,node,14,4,1.95,0.53,3.72
Linear,node,14,8,1.92,0.52,3.66
Linear,node,14,16,1.96,0.53,3.73
Linear,node,14,32,2.20,0.58,4.11
Linear,node,14,64,2.36,0.55,4.39
Linear,node,14,128,2.77,1.03,4.71
Linear,node,14,256,2.96,1.21,4.93
Linear,node,14,512,3.16,1.26,5.23
Linear,node,14,1024,3.75,1.61,5.93
Linear,node,14,2048,4.82,2.03,7.37
Linear,node,14,4096,6.79,3.16,10.16
Linear,node,14,8192,9.55,4.79,13.86
Linear,node,14,16384,17.78,9.29,24.42
Linear,node,14,32768,27.94,15.40,37.33
Linear,node,14,65536,50.08,29.02,64.67
Linear,node,14,131072,93.38,54.98,118.43
Linear,node,14,262144,165.54,93.98,211.60
Linear,node,14,524288,325.54,189.29,408.56
Linear,node,14,1048576,559.13,285.25,706.18
Linear,node,15,1,1.93,0.57,3.62
Linear,node,15,2,1.72,0.53,3.24
Linear,node,15,4,1.76,0.53,3.33
Linear,node,15,8,1.71,0.52,3.25
Linear,node,15,16,1.76,0.53,3.33
Linear,node,15,32,2.05,0.57,3.78
Linear,node,15,64,2.33,0.55,4.37
Linear,node,15,128,2.73,1.05,4.55
Linear,node,15,256,2.94,1.20,4.79
Linear,node,15,512,3.11,1.23,5.10
Linear,node,15,1024,3.73,1.63,5.82
Linear,node,15,2048,4.89,2.04,7.53
Linear,node,15,4096,6.82,3.33,10.14
Linear,node,15,8192,9.88,5.36,13.98
Linear,node,15,16384,18.09,8.19,24.71
Linear,node,15,32768,28.01,15.38,37.21
Linear,node,15,65536,50.29,29.11,65.37
Linear,node,15,131072,96.26,57.95,120.80
Linear,node,15,262144,171.21,100.16,215.75
Linear,node,15,524288,338.30,201.07,410.25
Linear,node,15,1048576,596.70,357.27,718.64
Linear,node,16,1,2.09,0.62,3.52
Linear,node,16,2,1.94,0.58,3.32
Linear,node,16,4,1.94,0.58,3.36
Linear,node,16,8,1.94,0.57,3.38
Linear,node,16,16,1.97,0.58,3.41
Linear,node,16,32,2.38,0.67,4.30
Linear,node,16,64,2.57,0.55,5.01
Linear,node,16,128,2.89,1.06,4.93
Linear,node,16,256,3.16,1.26,5.34
Linear,node,16,512,3.40,1.31,5.78
Linear,node,16,1024,3.92,1.60,6.53
Linear,node,16,2048,5.02,2.07,8.11
Linear,node,16,4096,7.09,3.38,10.89
Linear,node,16,8192,10.12,5.19,15.07
Linear,node,16,16384,19.05,8.55,28.59
Linear,node,16,32768,29.32,14.64,43.52
Linear,node,16,65536,52.71,28.35,76.55
Linear,node,16,131072,99.98,55.73,140.60
Linear,node,16,262144,179.02,96.29,256.76
Linear,node,16,524288,351.95,193.71,495.35
Linear,node,16,1048576,599.18,299.35,821.90
Linear,node,17,1,2.53,0.62,4.22
Linear,node,17,2,2.36,0.59,3.92
Linear,node,17,4,2.38,0.59,3.99
Linear,node,17,8,2.39,0.57,4.06
Linear,node,17,16,2.42,0.59,4.11
Linear,node,17,32,2.75,0.69,4.84
Linear,node,17,64,3.00,0.63,5.64
Linear,node,17,128,3.31,1.22,5.53
Linear,node,17,256,3.62,1.43,6.05
Linear,node,17,512,3.81,1.42,6.50
Linear,node,17,1024,4.35,1.87,7.10
Linear,node,17,2048,5.65,2.49,9.13
Linear,node,17,4096,7.49,3.93,11.31
Linear,node,17,8192,10.71,6.06,15.82
Linear,node,17,16384,19.79,10.31,29.74
Linear,node,17,32768,30.06,17.55,43.78
Linear,node,17,65536,53.37,31.94,76.24
Linear,node,17,131072,100.05,61.59,140.13
Linear,node,17,262144,177.29,104.85,253.68
Linear,node,17,524288,347.56,209.14,490.61
Linear,node,17,1048576,616.91,407.90,817.78
Linear,node,18,1,2.36,0.63,3.90
Linear,node,18,2,2.25,0.61,3.72
Linear,node,18,4,2.27,0.60,3.79
Linear,node,18,8,2.26,0.61,3.75
Linear,node,18,16,2.28,0.59,3.84
Linear,node,18,32,2.54,0.66,4.37
Linear,node,18,64,2.92,0.65,5.43
Linear,node,18,128,3.23,1.21,5.33
Linear,node,18,256,3.48,1.35,5.80
Linear,node,18,512,3.72,1.40,6.28
Linear,node,18,1024,4.33,1.86,7.02
Linear,node,18,2048,5.54,2.40,8.83
Linear,node,18,4096,7.44,3.78,11.16
Linear,node,18,8192,10.54,5.78,15.49
Linear,node,18,16384,19.73,10.36,30.71
Linear,node,18,32768,30.46,18.02,46.41
Linear,node,18,65536,54.00,32.73,80.76
Linear,node,18,131072,97.95,61.21,138.76
Linear,node,18,262144,170.62,104.31,252.66
Linear,node,18,524288,336.26,206.66,492.85
Linear,node,18,1048576,611.52,395.08,837.16
Linear,node,19,1,2.19,0.64,3.54
Linear,node,19,2,2.05,0.59,3.44
Linear,node,19,4,2.13,0.59,3.63
Linear,node,19,8,2.07,0.59,3.52
Linear,node,19,16,2.11,0.58,3.59
Linear,node,19,32,2.45,0.67,4.37
Linear,node,19,64,2.75,0.61,5.21
Linear,node,19,128,3.11,1.25,5.18
Linear,node,19,256,3.33,1.38,5.48
Linear,node,19,512,3.62,1.40,6.16
Linear,node,19,1024,4.20,1.84,6.83
Linear,node,19,2048,5.63,2.48,9.14
Linear,node,19,4096,7.41,3.82,11.13
Linear,node,19,8192,10.42,5.66,15.45
Linear,node,19,16384,19.80,10.24,29.94
Linear,node,19,32768,30.71,17.03,45.01
Linear,node,19,65536,55.32,31.41,77.41
Linear,node,19,131072,103.92,61.87,142.46
Linear,node,19,262144,186.27,106.67,260.17
Linear,node,19,524288,364.83,213.91,506.30
Linear,node,19,1048576,656.37,399.64,856.44
Linear,node,20,1,2.32,0.63,3.85
Linear,node,20,2,2.24,0.60,3.80
Linear,node,20,4,2.24,0.58,3.85
Linear,node,20,8,2.27,0.59,3.89
Linear,node,20,16,2.25,0.59,3.87
Linear,node,20,32,2.62,0.67,4.61
Linear,node,20,64,2.76,0.62,4.95
Linear,node,20,128,3.22,1.21,5.35
Linear,node,20,256,3.43,1.36,5.62
Linear,node,20,512,3.66,1.38,6.09
Linear,node,20,1024,4.27,1.86,6.73
Linear,node,20,2048,5.65,2.41,8.76
Linear,node,20,4096,7.53,3.95,11.15
Linear,node,20,8192,10.63,6.05,15.44
Linear,node,20,16384,21.13,9.81,32.57
Linear,node,20,32768,33.02,17.82,49.95
Linear,node,20,65536,59.82,32.37,89.34
Linear,node,20,131072,111.09,62.15,163.12
Linear,node,20,262144,194.91,105.65,290.03
Linear,node,20,524288,380.01,211.92,562.73
Linear,node,20,1048576,680.45,396.28,952.79
Linear,node,21,1,2.25,0.61,4.11
Linear,node,21,2,2.10,0.60,3.67
Linear,node,21,4,2.10,0.58,3.72
Linear,node,21,8,2.10,0.59,3.70
Linear,node,21,16,2.09,0.58,3.71
Linear,node,21,32,2.46,0.66,4.47
Linear,node,21,64,2.65,0.61,4.99
Linear,node,21,128,3.11,1.24,5.34
Linear,node,21,256,3.33,1.37,5.67
Linear,node,21,512,3.55,1.42,6.05
Linear,node,21,1024,4.18,1.89,6.75
Linear,node,21,2048,5.57,2.40,8.98
Linear,node,21,4096,7.38,3.75,11.05
Linear,node,21,8192,10.53,5.70,15.35
Linear,node,21,16384,20.46,10.12,31.09
Linear,node,21,32768,32.41,17.14,49.08
Linear,node,21,65536,58.37,31.59,86.55
Linear,node,21,131072,108.76,61.66,156.30
Linear,node,21,262144,190.75,103.27,272.52
Linear,node,21,524288,373.04,207.41,536.17
Linear,node,21,1048576,676.00,385.65,963.10
Linear,node,22,1,2.27,0.64,4.00
Linear,node,22,2,2.16,0.60,3.83
Linear,node,22,4,2.17,0.59,3.86
Linear,node,22,8,2.14,0.60,3.76
Linear,node,22,16,2.17,0.59,3.87
Linear,node,22,32,2.50,0.72,4.50
Linear,node,22,64,2.65,0.64,4.83
Linear,node,22,128,3.12,1.22,5.25
Linear,node,22,256,3.35,1.41,5.54
Linear,node,22,512,3.60,1.44,6.00
Linear,node,22,1024,4.22,1.88,6.66
Linear,node,22,2048,5.63,2.40,8.77
Linear,node,22,4096,7.47,3.77,11.00
Linear,node,22,8192,10.63,5.70,15.46
Linear,node,22,16384,20.68,9.93,32.41
Linear,node,22,32768,32.71,16.70,49.90
Linear,node,22,65536,58.70,31.22,86.96
Linear,node,22,131072,109.57,60.84,156.19
Linear,node,22,262144,189.18,95.32,281.29
Linear,node,22,524288,366.29,191.72,542.32
Linear,node,22,1048576,641.27,345.91,941.48
Linear,node,23,1,2.17,0.62,3.91
Linear,node,23,2,2.07,0.59,3.71
Linear,node,23,4,2.08,0.57,3.75
Linear,node,23,8,2.04,0.58,3.65
Linear,node,23,16,2.08,0.57,3.76
Linear,node,23,32,2.44,0.66,4.45
Linear,node,23,64,2.58,0.60,4.79
Linear,node,23,128,3.03,1.23,5.00
Linear,node,23,256,3.25,1.37,5.28
Linear,node,23,512,3.52,1.44,5.76
Linear,node,23,1024,4.13,1.88,6.49
Linear,node,23,2048,5.56,2.42,8.65
Linear,node,23,4096,7.45,3.76,10.95
Linear,node,23,8192,10.61,5.72,15.28
Linear,node,23,16384,20.65,10.23,31.24
Linear,node,23,32768,32.91,17.55,48.37
Linear,node,23,65536,59.69,31.54,85.13
Linear,node,23,131072,112.46,62.54,154.90
Linear,node,23,262144,200.76,106.36,281.00
Linear,node,23,524288,390.32,212.66,546.85
Linear,node,23,1048576,691.62,395.05,913.34
Linear,node,24,1,2.21,0.61,3.86
Linear,node,24,2,2.18,0.59,3.80
Linear,node,24,4,2.18,0.58,3.84
Linear,node,24,8,2.18,0.59,3.79
Linear,node,24,16,2.18,0.58,3.84
Linear,node,24,32,2.60,0.66,4.64
Linear,node,24,64,2.67,0.61,4.86
Linear,node,24,128,3.15,1.20,5.17
Linear,node,24,256,3.36,1.36,5.48
Linear,node,24,512,3.60,1.36,5.96
Linear,node,24,1024,4.27,1.86,6.67
Linear,node,24,2048,5.65,2.37,8.72
Linear,node,24,4096,7.65,3.72,11.32
Linear,node,24,8192,10.86,5.69,16.02
Linear,node,24,16384,21.81,10.37,31.63
Linear,node,24,32768,34.34,17.66,49.27
Linear,node,24,65536,62.53,32.72,89.05
Linear,node,24,131072,115.58,63.78,161.30
Linear,node,24,262144,207.05,108.34,296.69
Linear,node,24,524288,404.41,216.87,575.81
Linear,node,24,1048576,728.41,395.33,995.75
Linear,node,25,1,2.21,0.62,4.05
Linear,node,25,2,2.15,0.60,4.02
Linear,node,25,4,2.16,0.61,3.99
Linear,node,25,8,2.14,0.60,4.00
Linear,node,25,16,2.15,0.59,3.99
Linear,node,25,32,2.52,0.68,4.80
Linear,node,25,64,2.61,0.62,5.04
Linear,node,25,128,3.09,1.30,5.31
Linear,node,25,256,3.31,1.45,5.57
Linear,node,25,512,3.55,1.48,6.14
Linear,node,25,1024,4.19,1.94,6.73
Linear,node,25,2048,5.50,2.45,8.76
Linear,node,25,4096,7.54,3.79,11.35
Linear,node,25,8192,10.80,5.72,16.29
Linear,node,25,16384,21.08,9.65,32.87
Linear,node,25,32768,34.21,17.55,52.22
Linear,node,25,65536,61.85,32.52,92.62
Linear,node,25,131072,108.20,54.94,162.99
Linear,node,25,262144,208.18,107.43,309.34
Linear,node,25,524288,407.30,214.85,601.25
Linear,node,25,1048576,721.10,370.43,1024.92
Linear,node,26,1,2.21,0.66,4.00
Linear,node,26,2,2.11,0.61,3.83
Linear,node,26,4,2.11,0.62,3.79
Linear,node,26,8,2.12,0.62,3.81
Linear,node,26,16,2.11,0.63,3.80
Linear,node,26,32,2.51,0.69,4.68
Linear,node,26,64,2.61,0.64,4.94
Linear,node,26,128,3.10,1.29,5.22
Linear,node,26,256,3.37,1.45,5.61
Linear,node,26,512,3.58,1.48,6.01
Linear,node,26,1024,4.23,1.94,6.74
Linear,node,26,2048,5.60,2.47,8.88
Linear,node,26,4096,7.68,3.86,11.34
Linear,node,26,8192,10.96,5.78,16.17
Linear,node,26,16384,21.31,10.05,32.58
Linear,node,26,32768,34.15,17.45,51.36
Linear,node,26,65536,60.99,31.65,90.01
Linear,node,26,131072,106.71,53.28,158.22
Linear,node,26,262144,203.62,102.18,298.05
Linear,node,26,524288,400.33,205.22,576.13
Linear,node,26,1048576,722.75,346.77,1001.23
Linear,node,27,1,2.15,0.64,4.03
Linear,node,27,2,2.03,0.61,3.78
Linear,node,27,4,2.04,0.61,3.84
Linear,node,27,8,2.02,0.61,3.76
Linear,node,27,16,2.05,0.61,3.85
Linear,node,27,32,2.42,0.69,4.62
Linear,node,27,64,2.56,0.64,4.93
Linear,node,27,128,3.03,1.28,5.21
Linear,node,27,256,3.31,1.47,5.56
Linear,node,27,512,3.51,1.47,6.01
Linear,node,27,1024,4.19,1.92,6.76
Linear,node,27,2048,5.54,2.43,8.92
Linear,node,27,4096,7.63,3.79,11.40
Linear,node,27,8192,10.79,5.72,16.03
Linear,node,27,16384,21.72,9.73,33.25
Linear,node,27,32768,34.89,17.32,52.38
Linear,node,27,65536,63.29,32.60,92.12
Linear,node,27,131072,109.92,54.96,161.40
Linear,node,27,262144,210.76,107.46,307.24
Linear,node,27,524288,408.74,205.63,596.68
Linear,node,27,1048576,734.62,360.67,1052.61
Linear,node,28,1,2.22,0.66,4.04
Linear,node,28,2,2.11,0.64,3.85
Linear,node,28,4,2.12,0.64,3.87
Linear,node,28,8,2.11,0.63,3.82
Linear,node,28,16,2.10,0.63,3.82
Linear,node,28,32,2.52,0.77,4.66
Linear,node,28,64,2.61,0.66,5.06
Linear,node,28,128,3.13,1.31,5.34
Linear,node,28,256,3.43,1.52,5.70
Linear,node,28,512,3.61,1.55,6.11
Linear,node,28,1024,4.38,2.06,6.93
Linear,node,28,2048,5.57,2.46,8.66
Linear,node,28,4096,7.90,3.84,11.61
Linear,node,28,8192,11.28,5.78,16.30
Linear,node,28,16384,21.84,9.82,32.34
Linear,node,28,32768,34.98,16.63,51.72
Linear,node,28,65536,63.08,30.62,92.10
Linear,node,28,131072,110.72,52.05,161.85
Linear,node,28,262144,212.87,101.47,306.95
Linear,node,28,524288,413.02,197.35,595.10
Linear,node,28,1048576,722.94,345.87,988.55
Linear,node,29,1,2.13,0.62,3.97
Linear,node,29,2,2.08,0.60,3.89
Linear,node,29,4,2.08,0.59,3.93
Linear,node,29,8,2.07,0.60,3.89
Linear,node,29,16,2.09,0.60,3.94
Linear,node,29,32,2.49,0.69,4.66
Linear,node,29,64,2.57,0.64,4.91
Linear,node,29,128,3.13,1.27,5.33
Linear,node,29,256,3.35,1.43,5.58
Linear,node,29,512,3.57,1.47,5.96
Linear,node,29,1024,4.39,1.90,6.93
Linear,node,29,2048,5.53,2.46,8.71
Linear,node,29,4096,7.89,3.95,11.60
Linear,node,29,8192,11.23,6.03,16.18
Linear,node,29,16384,21.92,10.54,32.00
Linear,node,29,32768,34.96,17.87,50.66
Linear,node,29,65536,63.06,31.71,90.63
Linear,node,29,131072,110.42,52.64,159.16
Linear,node,29,262144,211.48,102.19,301.87
Linear,node,29,524288,403.90,203.03,569.36
Linear,node,29,1048576,720.48,310.15,964.93
Linear,node,30,1,2.22,0.63,4.11
Linear,node,30,2,2.11,0.60,3.97
Linear,node,30,4,2.10,0.59,3.94
Linear,node,30,8,2.11,0.60,3.98
Linear,node,30,16,2.10,0.60,3.94
Linear,node,30,32,2.51,0.68,4.62
Linear,node,30,64,2.60,0.63,4.81
Linear,node,30,128,3.15,1.27,5.28
Linear,node,30,256,3.42,1.44,5.59
Linear,node,30,512,3.62,1.47,5.94
Linear,node,30,1024,4.51,1.94,7.01
Linear,node,30,2048,5.54,2.47,8.47
Linear,node,30,4096,7.83,3.80,11.45
Linear,node,30,8192,11.20,5.72,16.19
Linear,node,30,16384,22.40,10.45,31.13
Linear,node,30,32768,35.08,17.19,49.19
Linear,node,30,65536,63.70,31.73,87.91
Linear,node,30,131072,110.64,50.92,157.66
Linear,node,30,262144,209.21,96.21,302.36
Linear,node,30,524288,416.94,200.04,582.82
Linear,node,30,1048576,730.77,354.62,960.56
Linear,node,31,1,2.15,0.63,3.99
Linear,node,31,2,2.08,0.59,3.87
Linear,node,31,4,2.10,0.61,3.89
Linear,node,31,8,2.07,0.61,3.83
Linear,node,31,16,2.11,0.61,3.91
Linear,node,31,32,2.48,0.69,4.56
Linear,node,31,64,2.57,0.64,4.81
Linear,node,31,128,3.13,1.29,5.14
Linear,node,31,256,3.35,1.40,5.46
Linear,node,31,512,3.56,1.45,5.81
Linear,node,31,1024,4.37,1.93,6.85
Linear,node,31,2048,5.53,2.45,8.53
Linear,node,31,4096,7.85,3.82,11.42
Linear,node,31,8192,11.14,5.77,15.95
Linear,node,31,16384,22.49,9.56,31.98
Linear,node,31,32768,35.52,17.28,49.13
Linear,node,31,65536,64.75,32.15,88.74
Linear,node,31,131072,114.19,54.66,158.67
Linear,node,31,262144,219.59,106.31,302.93
Linear,node,31,524288,428.69,211.39,589.78
Linear,node,31,1048576,770.48,367.52,1047.50
Linear,node,32,1,2.16,0.65,3.66
Linear,node,32,2,2.14,0.62,3.68
Linear,node,32,4,2.14,0.62,3.69
Linear,node,32,8,2.14,0.62,3.69
Linear,node,32,16,2.15,0.63,3.69
Linear,node,32,32,2.57,0.83,4.40
Linear,node,32,64,2.85,0.64,5.53
Linear,node,32,128,3.29,1.33,5.37
Linear,node,32,256,3.54,1.58,5.61
Linear,node,32,512,3.78,1.51,6.33
Linear,node,32,1024,4.42,1.81,7.24
Linear,node,32,2048,6.01,2.54,9.80
Linear,node,32,4096,8.19,3.81,12.46
Linear,node,32,8192,11.51,5.64,17.16
Linear,node,32,16384,23.54,10.94,36.41
Linear,node,32,32768,36.70,18.03,56.36
Linear,node,32,65536,65.75,32.15,99.88
Linear,node,32,131072,116.26,54.41,178.40
Linear,node,32,262144,223.76,105.06,340.88
Linear,node,32,524288,437.08,207.39,660.10
Linear,node,32,1048576,756.16,296.77,1128.32
Linear,node,33,1,2.72,0.67,4.51
Linear,node,33,2,2.67,0.67,4.44
Linear,node,33,4,2.68,0.67,4.46
Linear,node,33,8,2.64,0.67,4.37
Linear,node,33,16,2.67,0.67,4.44
Linear,node,33,32,3.10,0.76,5.40
Linear,node,33,64,3.34,0.73,6.23
Linear,node,33,128,3.73,1.48,5.93
Linear,node,33,256,3.98,1.64,6.37
Linear,node,33,512,4.24,1.69,6.89
Linear,node,33,1024,5.15,2.27,8.19
Linear,node,33,2048,6.20,2.84,9.71
Linear,node,33,4096,8.62,4.42,12.91
Linear,node,33,8192,12.13,6.71,17.74
Linear,node,33,16384,23.75,11.06,35.88
Linear,node,33,32768,37.25,18.58,56.43
Linear,node,33,65536,66.79,34.56,99.59
Linear,node,33,131072,118.67,58.35,180.44
Linear,node,33,262144,228.46,114.22,343.05
Linear,node,33,524288,445.01,226.03,664.17
Linear,node,33,1048576,787.51,434.37,1117.47
Linear,node,34,1,2.53,0.68,4.09
Linear,node,34,2,2.51,0.65,4.10
Linear,node,34,4,2.54,0.65,4.16
Linear,node,34,8,2.51,0.65,4.10
Linear,node,34,16,2.52,0.65,4.14
Linear,node,34,32,2.90,0.74,4.95
Linear,node,34,64,3.24,0.71,6.08
Linear,node,34,128,3.69,1.46,5.90
Linear,node,34,256,3.94,1.66,6.26
Linear,node,34,512,4.17,1.65,6.86
Linear,node,34,1024,5.03,2.26,7.99
Linear,node,34,2048,6.25,2.96,9.80
Linear,node,34,4096,8.72,4.68,13.06
Linear,node,34,8192,12.18,7.13,17.76
Linear,node,34,16384,23.77,11.66,37.39
Linear,node,34,32768,37.24,19.58,57.22
Linear,node,34,65536,66.86,35.20,101.16
Linear,node,34,131072,118.22,59.28,183.03
Linear,node,34,262144,227.79,116.13,347.52
Linear,node,34,524288,442.65,228.72,674.26
Linear,node,34,1048576,805.20,433.47,1175.62
Linear,node,35,1,2.63,0.69,4.30
Linear,node,35,2,2.54,0.68,4.17
Linear,node,35,4,2.56,0.69,4.18
Linear,node,35,8,2.52,0.68,4.12
Linear,node,35,16,2.54,0.69,4.17
Linear,node,35,32,2.96,0.79,5.14
Linear,node,35,64,3.16,0.72,5.87
Linear,node,35,128,3.75,1.47,6.20
Linear,node,35,256,3.94,1.62,6.42
Linear,node,35,512,4.44,1.62,7.31
Linear,node,35,1024,4.92,2.27,7.87
Linear,node,35,2048,6.17,2.84,9.73
Linear,node,35,4096,8.60,4.36,13.04
Linear,node,35,8192,12.28,6.75,18.06
Linear,node,35,16384,24.14,12.42,38.06
Linear,node,35,32768,37.95,20.19,58.05
Linear,node,35,65536,67.24,34.48,102.79
Linear,node,35,131072,112.99,51.92,184.75
Linear,node,35,262144,218.20,102.31,351.24
Linear,node,35,524288,419.54,208.47,660.01
Linear,node,35,1048576,759.47,390.05,1131.60
Linear,node,36,1,2.52,0.66,4.10
Linear,node,36,2,2.46,0.65,4.00
Linear,node,36,4,2.49,0.65,4.11
Linear,node,36,8,2.46,0.64,4.03
Linear,node,36,16,2.49,0.65,4.09
Linear,node,36,32,2.93,0.72,5.00
Linear,node,36,64,3.14,0.71,5.65
Linear,node,36,128,3.67,1.44,5.82
Linear,node,36,256,3.90,1.57,6.21
Linear,node,36,512,4.11,1.64,6.59
Linear,node,36,1024,5.00,2.21,7.91
Linear,node,36,2048,6.17,2.79,9.55
Linear,node,36,4096,8.52,4.29,12.66
Linear,node,36,8192,12.07,6.45,17.66
Linear,node,36,16384,23.85,11.30,36.72
Linear,node,36,32768,37.54,19.13,57.80
Linear,node,36,65536,69.20,34.80,106.91
Linear,node,36,131072,122.35,59.06,191.66
Linear,node,36,262144,225.46,115.47,345.73
Linear,node,36,524288,438.20,227.83,665.71
Linear,node,36,1048576,813.57,419.87,1186.42
Linear,node,37,1,2.45,0.64,4.18
Linear,node,37,2,2.41,0.64,4.08
Linear,node,37,4,2.43,0.65,4.12
Linear,node,37,8,2.40,0.64,4.05
Linear,node,37,16,2.44,0.64,4.13
Linear,node,37,32,2.95,0.72,5.31
Linear,node,37,64,3.06,0.70,5.68
Linear,node,37,128,3.59,1.44,5.78
Linear,node,37,256,3.81,1.59,6.12
Linear,node,37,512,4.06,1.62,6.67
Linear,node,37,1024,5.02,2.24,7.92
Linear,node,37,2048,6.09,2.79,9.57
Linear,node,37,4096,8.64,4.47,12.86
Linear,node,37,8192,12.25,6.71,17.87
Linear,node,37,16384,23.86,12.38,37.64
Linear,node,37,32768,38.50,19.72,58.26
Linear,node,37,65536,69.77,36.51,106.37
Linear,node,37,131072,118.24,52.92,189.49
Linear,node,37,262144,226.97,107.23,358.51
