Algorithm,Allocation,Processes,MessageSize,Latency
Binomial,core,35,65536,78.13
Binomial,core,35,131072,155.23
Binomial,core,35,262144,175.28
Binomial,core,35,524288,309.54
Binomial,core,35,1048576,560.57
Binomial,core,36,1,3.74
Binomial,core,36,2,3.86
Binomial,core,36,4,4.11
Binomial,core,36,8,4.74
Binomial,core,36,16,4.54
Binomial,core,36,32,5.08
Binomial,core,36,64,5.84
Binomial,core,36,128,6.52
Binomial,core,36,256,7.86
Binomial,core,36,512,10.58
Binomial,core,36,1024,13.33
Binomial,core,36,2048,16.39
Binomial,core,36,4096,22.37
Binomial,core,36,8192,59.80
Binomial,core,36,16384,22.39
Binomial,core,36,32768,42.46
Binomial,core,36,65536,64.96
Binomial,core,36,131072,127.67
Binomial,core,36,262144,230.57
Binomial,core,36,524288,333.86
Binomial,core,36,1048576,611.47
Binomial,core,37,1,3.60
Binomial,core,37,2,3.73
Binomial,core,37,4,4.25
Binomial,core,37,8,4.79
Binomial,core,37,16,4.59
Binomial,core,37,32,5.02
Binomial,core,37,64,5.87
Binomial,core,37,128,6.49
Binomial,core,37,256,7.83
Binomial,core,37,512,10.05
Binomial,core,37,1024,13.03
Binomial,core,37,2048,16.34
Binomial,core,37,4096,22.72
Binomial,core,37,8192,58.27
Binomial,core,37,16384,22.78
Binomial,core,37,32768,42.06
Binomial,core,37,65536,64.99
Binomial,core,37,131072,133.97
Binomial,core,37,262144,199.29
Binomial,core,37,524288,366.47
Binomial,core,37,1048576,658.63
Binomial,core,38,1,3.49
Binomial,core,38,2,3.63
Binomial,core,38,4,3.81
Binomial,core,38,8,4.61
Binomial,core,38,16,4.47
Binomial,core,38,32,4.96
Binomial,core,38,64,5.62
Binomial,core,38,128,6.45
Binomial,core,38,256,7.77
Binomial,core,38,512,10.31
Binomial,core,38,1024,13.29
Binomial,core,38,2048,16.72
Binomial,core,38,4096,23.20
Binomial,core,38,8192,57.62
Binomial,core,38,16384,23.33
Binomial,core,38,32768,37.87
Binomial,core,38,65536,84.95
Binomial,core,38,131072,140.61
Binomial,core,38,262144,216.95
Binomial,core,38,524288,388.33
Binomial,core,38,1048576,701.09
Binomial,core,39,1,3.35
Binomial,core,39,2,3.50
Binomial,core,39,4,4.23
Binomial,core,39,8,4.38
Binomial,core,39,16,4.22
Binomial,core,39,32,4.74
Binomial,core,39,64,5.50
Binomial,core,39,128,6.32
Binomial,core,39,256,7.64
Binomial,core,39,512,10.38
Binomial,core,39,1024,13.44
Binomial,core,39,2048,16.99
Binomial,core,39,4096,23.62
Binomial,core,39,8192,58.97
Binomial,core,39,16384,23.67
Binomial,core,39,32768,39.46
Binomial,core,39,65536,86.38
Binomial,core,39,131072,144.47
Binomial,core,39,262144,227.20
Binomial,core,39,524288,414.11
Binomial,core,39,1048576,762.24
Binomial,core,40,1,3.24
Binomial,core,40,2,3.37
Binomial,core,40,4,3.41
Binomial,core,40,8,4.92
Binomial,core,40,16,4.11
Binomial,core,40,32,4.69
Binomial,core,40,64,5.38
Binomial,core,40,128,6.16
Binomial,core,40,256,7.49
Binomial,core,40,512,10.52
Binomial,core,40,1024,13.63
Binomial,core,40,2048,17.45
Binomial,core,40,4096,24.91
Binomial,core,40,8192,59.50
Binomial,core,40,16384,23.95
Binomial,core,40,32768,41.46
Binomial,core,40,65536,84.56
Binomial,core,40,131072,171.73
Binomial,core,40,262144,235.44
Binomial,core,40,524288,424.11
Binomial,core,40,1048576,808.45
Binomial,core,41,1,3.15
Binomial,core,41,2,3.32
Binomial,core,41,4,3.73
Binomial,core,41,8,3.91
Binomial,core,41,16,3.98
Binomial,core,41,32,4.50
Binomial,core,41,64,5.17
Binomial,core,41,128,6.07
Binomial,core,41,256,7.36
Binomial,core,41,512,10.93
Binomial,core,41,1024,14.06
Binomial,core,41,2048,17.75
Binomial,core,41,4096,24.55
Binomial,core,41,8192,58.77
Binomial,core,41,16384,23.69
Binomial,core,41,32768,41.50
Binomial,core,41,65536,90.81
Binomial,core,41,131072,140.03
Binomial,core,41,262144,245.83
Binomial,core,41,524288,446.46
Binomial,core,41,1048576,858.34
Binomial,core,42,1,3.04
Binomial,core,42,2,3.22
Binomial,core,42,4,3.21
Binomial,core,42,8,4.54
Binomial,core,42,16,3.96
Binomial,core,42,32,4.60
Binomial,core,42,64,5.28
Binomial,core,42,128,6.08
Binomial,core,42,256,7.31
Binomial,core,42,512,10.93
Binomial,core,42,1024,14.16
Binomial,core,42,2048,17.97
Binomial,core,42,4096,25.14
Binomial,core,42,8192,58.91
Binomial,core,42,16384,23.96
Binomial,core,42,32768,42.98
Binomial,core,42,65536,92.30
