Algorithm,Allocation,Processes,MessageSize,Latency
Linear_Nb,socket,25,2,1.68
Linear_Nb,socket,25,4,1.73
Linear_Nb,socket,25,8,1.75
Linear_Nb,socket,25,16,2.80
Linear_Nb,socket,25,32,2.06
Linear_Nb,socket,25,64,2.26
Linear_Nb,socket,25,128,2.76
Linear_Nb,socket,25,256,3.09
Linear_Nb,socket,25,512,4.02
Linear_Nb,socket,25,1024,5.76
Linear_Nb,socket,25,2048,8.60
Linear_Nb,socket,25,4096,13.85
Linear_Nb,socket,25,8192,24.01
Linear_Nb,socket,25,16384,48.87
Linear_Nb,socket,25,32768,42.94
Linear_Nb,socket,25,65536,93.78
Linear_Nb,socket,25,131072,160.92
Linear_Nb,socket,25,262144,209.28
Linear_Nb,socket,25,524288,265.44
Linear_Nb,socket,25,1048576,326.40
Linear_Nb,socket,26,1,1.53
Linear_Nb,socket,26,2,1.52
Linear_Nb,socket,26,4,1.54
Linear_Nb,socket,26,8,1.75
Linear_Nb,socket,26,16,2.19
Linear_Nb,socket,26,32,1.93
Linear_Nb,socket,26,64,2.20
Linear_Nb,socket,26,128,2.67
Linear_Nb,socket,26,256,2.99
Linear_Nb,socket,26,512,3.95
Linear_Nb,socket,26,1024,5.79
Linear_Nb,socket,26,2048,9.42
Linear_Nb,socket,26,4096,14.27
Linear_Nb,socket,26,8192,24.83
Linear_Nb,socket,26,16384,50.34
Linear_Nb,socket,26,32768,43.91
Linear_Nb,socket,26,65536,88.53
Linear_Nb,socket,26,131072,121.43
Linear_Nb,socket,26,262144,219.24
Linear_Nb,socket,26,524288,267.56
Linear_Nb,socket,26,1048576,330.62
Linear_Nb,socket,27,1,1.43
Linear_Nb,socket,27,2,1.44
Linear_Nb,socket,27,4,1.46
Linear_Nb,socket,27,8,2.01
Linear_Nb,socket,27,16,1.64
Linear_Nb,socket,27,32,1.83
Linear_Nb,socket,27,64,2.03
Linear_Nb,socket,27,128,2.54
Linear_Nb,socket,27,256,2.92
Linear_Nb,socket,27,512,3.90
Linear_Nb,socket,27,1024,5.90
Linear_Nb,socket,27,2048,9.05
Linear_Nb,socket,27,4096,14.82
Linear_Nb,socket,27,8192,25.87
Linear_Nb,socket,27,16384,52.14
Linear_Nb,socket,27,32768,42.91
Linear_Nb,socket,27,65536,59.76
Linear_Nb,socket,27,131072,135.02
Linear_Nb,socket,27,262144,196.85
Linear_Nb,socket,27,524288,259.53
Linear_Nb,socket,27,1048576,320.67
Linear_Nb,socket,28,1,1.26
Linear_Nb,socket,28,2,1.25
Linear_Nb,socket,28,4,1.33
Linear_Nb,socket,28,8,1.35
Linear_Nb,socket,28,16,2.30
Linear_Nb,socket,28,32,1.83
Linear_Nb,socket,28,64,1.94
Linear_Nb,socket,28,128,2.42
Linear_Nb,socket,28,256,2.87
Linear_Nb,socket,28,512,4.19
Linear_Nb,socket,28,1024,6.46
Linear_Nb,socket,28,2048,9.64
Linear_Nb,socket,28,4096,15.83
Linear_Nb,socket,28,8192,27.52
Linear_Nb,socket,28,16384,53.86
Linear_Nb,socket,28,32768,43.48
Linear_Nb,socket,28,65536,94.35
Linear_Nb,socket,28,131072,161.94
Linear_Nb,socket,28,262144,190.83
Linear_Nb,socket,28,524288,267.45
Linear_Nb,socket,28,1048576,346.41
Linear_Nb,socket,29,1,1.19
Linear_Nb,socket,29,2,1.19
Linear_Nb,socket,29,4,1.22
Linear_Nb,socket,29,8,1.35
Linear_Nb,socket,29,16,2.15
Linear_Nb,socket,29,32,1.75
Linear_Nb,socket,29,64,1.89
Linear_Nb,socket,29,128,2.42
Linear_Nb,socket,29,256,2.90
Linear_Nb,socket,29,512,4.12
Linear_Nb,socket,29,1024,6.32
Linear_Nb,socket,29,2048,9.80
Linear_Nb,socket,29,4096,16.28
Linear_Nb,socket,29,8192,28.41
Linear_Nb,socket,29,16384,54.84
Linear_Nb,socket,29,32768,40.13
Linear_Nb,socket,29,65536,68.50
Linear_Nb,socket,29,131072,147.64
Linear_Nb,socket,29,262144,171.05
Linear_Nb,socket,29,524288,247.37
Linear_Nb,socket,29,1048576,355.15
Linear_Nb,socket,30,1,1.10
Linear_Nb,socket,30,2,1.10
Linear_Nb,socket,30,4,1.12
Linear_Nb,socket,30,8,1.69
Linear_Nb,socket,30,16,1.77
Linear_Nb,socket,30,32,1.54
Linear_Nb,socket,30,64,1.86
Linear_Nb,socket,30,128,2.43
Linear_Nb,socket,30,256,2.97
Linear_Nb,socket,30,512,4.24
Linear_Nb,socket,30,1024,6.48
Linear_Nb,socket,30,2048,10.17
Linear_Nb,socket,30,4096,16.70
Linear_Nb,socket,30,8192,29.25
Linear_Nb,socket,30,16384,55.77
Linear_Nb,socket,30,32768,36.65
Linear_Nb,socket,30,65536,76.11
Linear_Nb,socket,30,131072,126.87
Linear_Nb,socket,30,262144,175.04
Linear_Nb,socket,30,524288,280.14
Linear_Nb,socket,30,1048576,376.02
Linear_Nb,socket,31,1,0.99
Linear_Nb,socket,31,2,1.00
Linear_Nb,socket,31,4,1.00
Linear_Nb,socket,31,8,1.87
Linear_Nb,socket,31,16,1.34
Linear_Nb,socket,31,32,1.48
Linear_Nb,socket,31,64,1.78
Linear_Nb,socket,31,128,2.40
Linear_Nb,socket,31,256,2.94
Linear_Nb,socket,31,512,4.30
Linear_Nb,socket,31,1024,6.64
Linear_Nb,socket,31,2048,10.45
Linear_Nb,socket,31,4096,17.34
Linear_Nb,socket,31,8192,30.45
Linear_Nb,socket,31,16384,57.39
Linear_Nb,socket,31,32768,41.86
Linear_Nb,socket,31,65536,60.94
Linear_Nb,socket,31,131072,128.67
Linear_Nb,socket,31,262144,182.75
Linear_Nb,socket,31,524288,284.79
Linear_Nb,socket,31,1048576,415.99
Linear_Nb,socket,32,1,1.61
Linear_Nb,socket,32,2,1.64
Linear_Nb,socket,32,4,1.68
Linear_Nb,socket,32,8,1.84
Linear_Nb,socket,32,16,2.62
Linear_Nb,socket,32,32,2.65
Linear_Nb,socket,32,64,2.61
Linear_Nb,socket,32,128,3.35
Linear_Nb,socket,32,256,4.11
Linear_Nb,socket,32,512,9.34
Linear_Nb,socket,32,1024,12.31
Linear_Nb,socket,32,2048,15.58
Linear_Nb,socket,32,4096,21.74
Linear_Nb,socket,32,8192,33.64
Linear_Nb,socket,32,16384,24.62
Linear_Nb,socket,32,32768,39.85
Linear_Nb,socket,32,65536,80.17
Linear_Nb,socket,32,131072,147.43
Linear_Nb,socket,32,262144,214.25
Linear_Nb,socket,32,524288,321.16
Linear_Nb,socket,32,1048576,461.23
Linear_Nb,socket,33,1,3.97
Linear_Nb,socket,33,2,3.96
Linear_Nb,socket,33,4,4.00
Linear_Nb,socket,33,8,5.09
Linear_Nb,socket,33,16,4.24
Linear_Nb,socket,33,32,4.59
Linear_Nb,socket,33,64,4.87
Linear_Nb,socket,33,128,5.58
Linear_Nb,socket,33,256,6.60
Linear_Nb,socket,33,512,11.08
Linear_Nb,socket,33,1024,14.10
Linear_Nb,socket,33,2048,17.26
Linear_Nb,socket,33,4096,23.36
Linear_Nb,socket,33,8192,35.52
Linear_Nb,socket,33,16384,26.62
Linear_Nb,socket,33,32768,42.68
Linear_Nb,socket,33,65536,63.91
Linear_Nb,socket,33,131072,139.89
Linear_Nb,socket,33,262144,186.54
Linear_Nb,socket,33,524288,305.60
Linear_Nb,socket,33,1048576,486.03
Linear_Nb,socket,34,1,3.71
Linear_Nb,socket,34,2,3.72
Linear_Nb,socket,34,4,4.37
Linear_Nb,socket,34,8,4.00
Linear_Nb,socket,34,16,4.03
Linear_Nb,socket,34,32,4.34
Linear_Nb,socket,34,64,4.72
Linear_Nb,socket,34,128,5.57
Linear_Nb,socket,34,256,6.73
Linear_Nb,socket,34,512,11.33
Linear_Nb,socket,34,1024,14.36
Linear_Nb,socket,34,2048,17.68
Linear_Nb,socket,34,4096,23.95
Linear_Nb,socket,34,8192,36.89
Linear_Nb,socket,34,16384,28.08
Linear_Nb,socket,34,32768,44.38
Linear_Nb,socket,34,65536,88.99
Linear_Nb,socket,34,131072,127.04
Linear_Nb,socket,34,262144,192.05
Linear_Nb,socket,34,524288,302.64
Linear_Nb,socket,34,1048576,521.39
Linear_Nb,socket,35,1,3.63
Linear_Nb,socket,35,2,3.66
Linear_Nb,socket,35,4,4.63
Linear_Nb,socket,35,8,3.90
Linear_Nb,socket,35,16,3.91
Linear_Nb,socket,35,32,4.28
Linear_Nb,socket,35,64,4.62
Linear_Nb,socket,35,128,5.52
Linear_Nb,socket,35,256,6.42
Linear_Nb,socket,35,512,11.44
Linear_Nb,socket,35,1024,14.54
Linear_Nb,socket,35,2048,17.83
Linear_Nb,socket,35,4096,24.41
Linear_Nb,socket,35,8192,35.71
Linear_Nb,socket,35,16384,27.68
Linear_Nb,socket,35,32768,44.17
Linear_Nb,socket,35,65536,76.59
Linear_Nb,socket,35,131072,163.44
Linear_Nb,socket,35,262144,218.22
Linear_Nb,socket,35,524288,353.04
Linear_Nb,socket,35,1048576,564.22
Linear_Nb,socket,36,1,3.49
Linear_Nb,socket,36,2,3.48
Linear_Nb,socket,36,4,4.42
Linear_Nb,socket,36,8,3.76
Linear_Nb,socket,36,16,3.70
Linear_Nb,socket,36,32,4.08
Linear_Nb,socket,36,64,4.58
Linear_Nb,socket,36,128,5.40
Linear_Nb,socket,36,256,6.26
Linear_Nb,socket,36,512,11.44
Linear_Nb,socket,36,1024,14.56
Linear_Nb,socket,36,2048,18.28
Linear_Nb,socket,36,4096,25.28
Linear_Nb,socket,36,8192,36.20
Linear_Nb,socket,36,16384,28.11
Linear_Nb,socket,36,32768,38.48
Linear_Nb,socket,36,65536,68.91
Linear_Nb,socket,36,131072,137.95
Linear_Nb,socket,36,262144,209.30
Linear_Nb,socket,36,524288,357.24
Linear_Nb,socket,36,1048576,611.63
Linear_Nb,socket,37,1,3.42
Linear_Nb,socket,37,2,3.43
Linear_Nb,socket,37,4,4.51
Linear_Nb,socket,37,8,3.77
Linear_Nb,socket,37,16,3.66
Linear_Nb,socket,37,32,4.04
Linear_Nb,socket,37,64,4.49
Linear_Nb,socket,37,128,5.28
Linear_Nb,socket,37,256,6.22
Linear_Nb,socket,37,512,11.63
Linear_Nb,socket,37,1024,14.72
Linear_Nb,socket,37,2048,18.28
Linear_Nb,socket,37,4096,25.02
Linear_Nb,socket,37,8192,35.58
Linear_Nb,socket,37,16384,28.50
Linear_Nb,socket,37,32768,45.44
Linear_Nb,socket,37,65536,67.28
Linear_Nb,socket,37,131072,149.45
Linear_Nb,socket,37,262144,228.76
Linear_Nb,socket,37,524288,389.74
Linear_Nb,socket,37,1048576,661.10
Linear_Nb,socket,38,1,3.41
Linear_Nb,socket,38,2,3.28
Linear_Nb,socket,38,4,4.23
Linear_Nb,socket,38,8,3.56
Linear_Nb,socket,38,16,3.55
Linear_Nb,socket,38,32,3.89
Linear_Nb,socket,38,64,4.36
Linear_Nb,socket,38,128,5.15
Linear_Nb,socket,38,256,6.27
Linear_Nb,socket,38,512,11.70
Linear_Nb,socket,38,1024,14.97
Linear_Nb,socket,38,2048,18.80
Linear_Nb,socket,38,4096,25.96
Linear_Nb,socket,38,8192,38.10
Linear_Nb,socket,38,16384,28.13
Linear_Nb,socket,38,32768,45.39
Linear_Nb,socket,38,65536,90.52
Linear_Nb,socket,38,131072,142.44
Linear_Nb,socket,38,262144,253.82
Linear_Nb,socket,38,524288,410.23
Linear_Nb,socket,38,1048576,708.81
Linear_Nb,socket,39,1,3.19
Linear_Nb,socket,39,2,3.25
Linear_Nb,socket,39,4,4.54
Linear_Nb,socket,39,8,3.44
Linear_Nb,socket,39,16,3.45
Linear_Nb,socket,39,32,3.83
Linear_Nb,socket,39,64,4.31
Linear_Nb,socket,39,128,5.13
Linear_Nb,socket,39,256,6.16
Linear_Nb,socket,39,512,11.76
Linear_Nb,socket,39,1024,14.96
Linear_Nb,socket,39,2048,18.51
Linear_Nb,socket,39,4096,25.44
Linear_Nb,socket,39,8192,36.58
Linear_Nb,socket,39,16384,28.59
Linear_Nb,socket,39,32768,42.35
Linear_Nb,socket,39,65536,77.30
Linear_Nb,socket,39,131072,156.49
Linear_Nb,socket,39,262144,261.02
Linear_Nb,socket,39,524288,437.80
Linear_Nb,socket,39,1048576,762.29
Linear_Nb,socket,40,1,3.10
Linear_Nb,socket,40,2,3.17
Linear_Nb,socket,40,4,4.29
Linear_Nb,socket,40,8,3.34
Linear_Nb,socket,40,16,3.40
Linear_Nb,socket,40,32,3.93
Linear_Nb,socket,40,64,4.24
Linear_Nb,socket,40,128,5.05
Linear_Nb,socket,40,256,6.04
Linear_Nb,socket,40,512,11.89
Linear_Nb,socket,40,1024,15.32
Linear_Nb,socket,40,2048,18.94
Linear_Nb,socket,40,4096,26.13
Linear_Nb,socket,40,8192,36.42
Linear_Nb,socket,40,16384,29.17
Linear_Nb,socket,40,32768,47.24
Linear_Nb,socket,40,65536,93.27
Linear_Nb,socket,40,131072,159.73
Linear_Nb,socket,40,262144,265.27
Linear_Nb,socket,40,524288,465.00
Linear_Nb,socket,40,1048576,815.78
Linear_Nb,socket,41,1,3.04
Linear_Nb,socket,41,2,3.02
Linear_Nb,socket,41,4,3.74
Linear_Nb,socket,41,8,3.40
Linear_Nb,socket,41,16,3.30
Linear_Nb,socket,41,32,3.78
Linear_Nb,socket,41,64,4.11
Linear_Nb,socket,41,128,4.85
Linear_Nb,socket,41,256,5.90
Linear_Nb,socket,41,512,11.79
Linear_Nb,socket,41,1024,15.21
Linear_Nb,socket,41,2048,19.07
Linear_Nb,socket,41,4096,26.42
Linear_Nb,socket,41,8192,36.80
Linear_Nb,socket,41,16384,28.75
Linear_Nb,socket,41,32768,47.02
Linear_Nb,socket,41,65536,83.55
Linear_Nb,socket,41,131072,185.72
Linear_Nb,socket,41,262144,270.72
Linear_Nb,socket,41,524288,470.40
Linear_Nb,socket,41,1048576,865.84
Linear_Nb,socket,42,1,2.91
Linear_Nb,socket,42,2,2.95
Linear_Nb,socket,42,4,3.52
Linear_Nb,socket,42,8,3.72
Linear_Nb,socket,42,16,3.29
Linear_Nb,socket,42,32,3.81
Linear_Nb,socket,42,64,4.10
Linear_Nb,socket,42,128,4.94
Linear_Nb,socket,42,256,5.98
Linear_Nb,socket,42,512,11.85
Linear_Nb,socket,42,1024,15.21
Linear_Nb,socket,42,2048,19.14
Linear_Nb,socket,42,4096,26.54
Linear_Nb,socket,42,8192,37.94
Linear_Nb,socket,42,16384,29.38
Linear_Nb,socket,42,32768,48.65
Linear_Nb,socket,42,65536,95.68
Linear_Nb,socket,42,131072,165.32
Linear_Nb,socket,42,262144,282.01
Linear_Nb,socket,42,524288,498.07
Linear_Nb,socket,42,1048576,923.99
Linear_Nb,socket,43,1,2.94
Linear_Nb,socket,43,2,2.95
Linear_Nb,socket,43,4,4.40
Linear_Nb,socket,43,8,3.18
Linear_Nb,socket,43,16,3.30
Linear_Nb,socket,43,32,3.77
Linear_Nb,socket,43,64,4.07
Linear_Nb,socket,43,128,4.97
Linear_Nb,socket,43,256,5.88
Linear_Nb,socket,43,512,12.00
Linear_Nb,socket,43,1024,15.37
Linear_Nb,socket,43,2048,19.82
Linear_Nb,socket,43,4096,27.71
Linear_Nb,socket,43,8192,38.76
Linear_Nb,socket,43,16384,29.51
Linear_Nb,socket,43,32768,49.18
Linear_Nb,socket,43,65536,82.16
Linear_Nb,socket,43,131072,175.37
Linear_Nb,socket,43,262144,286.87
Linear_Nb,socket,43,524288,520.28
Linear_Nb,socket,43,1048576,971.00
Linear_Nb,socket,44,1,2.79
Linear_Nb,socket,44,2,2.82
Linear_Nb,socket,44,4,3.61
Linear_Nb,socket,44,8,3.03
Linear_Nb,socket,44,16,3.13
Linear_Nb,socket,44,32,3.69
Linear_Nb,socket,44,64,3.96
Linear_Nb,socket,44,128,4.84
Linear_Nb,socket,44,256,5.85
Linear_Nb,socket,44,512,12.03
Linear_Nb,socket,44,1024,15.60
Linear_Nb,socket,44,2048,19.69
Linear_Nb,socket,44,4096,27.47
Linear_Nb,socket,44,8192,37.88
Linear_Nb,socket,44,16384,30.14
Linear_Nb,socket,44,32768,49.53
Linear_Nb,socket,44,65536,96.74
Linear_Nb,socket,44,131072,175.03
Linear_Nb,socket,44,262144,304.79
Linear_Nb,socket,44,524288,565.74
Linear_Nb,socket,44,1048576,1038.30
Linear_Nb,socket,45,1,2.80
Linear_Nb,socket,45,2,2.83
Linear_Nb,socket,45,4,3.86
Linear_Nb,socket,45,8,3.31
Linear_Nb,socket,45,16,3.18
Linear_Nb,socket,45,32,3.66
Linear_Nb,socket,45,64,3.99
Linear_Nb,socket,45,128,4.80
Linear_Nb,socket,45,256,5.93
Linear_Nb,socket,45,512,12.25
Linear_Nb,socket,45,1024,15.88
Linear_Nb,socket,45,2048,20.38
Linear_Nb,socket,45,4096,28.27
Linear_Nb,socket,45,8192,39.92
Linear_Nb,socket,45,16384,30.35
Linear_Nb,socket,45,32768,49.63
Linear_Nb,socket,45,65536,82.29
Linear_Nb,socket,45,131072,191.32
Linear_Nb,socket,45,262144,335.79
Linear_Nb,socket,45,524288,590.22
Linear_Nb,socket,45,1048576,1097.13
Linear_Nb,socket,46,1,2.73
Linear_Nb,socket,46,2,2.74
Linear_Nb,socket,46,4,4.05
Linear_Nb,socket,46,8,3.00
Linear_Nb,socket,46,16,3.11
Linear_Nb,socket,46,32,3.58
Linear_Nb,socket,46,64,3.88
Linear_Nb,socket,46,128,4.78
Linear_Nb,socket,46,256,5.84
Linear_Nb,socket,46,512,12.23
Linear_Nb,socket,46,1024,15.77
Linear_Nb,socket,46,2048,19.94
Linear_Nb,socket,46,4096,27.86
Linear_Nb,socket,46,8192,40.09
Linear_Nb,socket,46,16384,30.64
Linear_Nb,socket,46,32768,51.52
Linear_Nb,socket,46,65536,94.34
Linear_Nb,socket,46,131072,190.24
Linear_Nb,socket,46,262144,330.37
Linear_Nb,socket,46,524288,614.32
Linear_Nb,socket,46,1048576,1147.56
Linear_Nb,socket,47,1,2.67
Linear_Nb,socket,47,2,2.69
Linear_Nb,socket,47,4,4.32
Linear_Nb,socket,47,8,2.96
Linear_Nb,socket,47,16,3.19
Linear_Nb,socket,47,32,3.56
Linear_Nb,socket,47,64,3.89
Linear_Nb,socket,47,128,4.77
Linear_Nb,socket,47,256,5.88
Linear_Nb,socket,47,512,12.38
Linear_Nb,socket,47,1024,15.98
Linear_Nb,socket,47,2048,20.34
Linear_Nb,socket,47,4096,29.18
Linear_Nb,socket,47,8192,41.08
Linear_Nb,socket,47,16384,30.85
Linear_Nb,socket,47,32768,51.32
Linear_Nb,socket,47,65536,95.58
Linear_Nb,socket,47,131072,214.29
Linear_Nb,socket,47,262144,350.40
Linear_Nb,socket,47,524288,635.32
Linear_Nb,socket,47,1048576,1213.19
Linear_Nb,socket,48,1,2.66
Linear_Nb,socket,48,2,2.70
Linear_Nb,socket,48,4,3.88
Linear_Nb,socket,48,8,2.97
Linear_Nb,socket,48,16,3.22
Linear_Nb,socket,48,32,3.59
Linear_Nb,socket,48,64,3.91
Linear_Nb,socket,48,128,4.98
Linear_Nb,socket,48,256,5.96
Linear_Nb,socket,48,512,12.47
Linear_Nb,socket,48,1024,16.03
Linear_Nb,socket,48,2048,20.36
Linear_Nb,socket,48,4096,28.54
Linear_Nb,socket,48,8192,42.18
Linear_Nb,socket,48,16384,31.41
Linear_Nb,socket,48,32768,52.22
Linear_Nb,socket,48,65536,106.68
Linear_Nb,socket,48,131072,221.25
Linear_Nb,socket,48,262144,370.33
Linear_Nb,socket,48,524288,681.13
Linear_Nb,socket,48,1048576,1278.43
Linear_Nb,node,2,1,1.04
Linear_Nb,node,2,2,1.02
Linear_Nb,node,2,4,1.02
Linear_Nb,node,2,8,1.02
Linear_Nb,node,2,16,1.03
Linear_Nb,node,2,32,1.06
Linear_Nb,node,2,64,1.11
Linear_Nb,node,2,128,1.15
Linear_Nb,node,2,256,1.24
Linear_Nb,node,2,512,1.30
Linear_Nb,node,2,1024,1.41
Linear_Nb,node,2,2048,1.78
Linear_Nb,node,2,4096,2.29
Linear_Nb,node,2,8192,3.19
Linear_Nb,node,2,16384,4.76
Linear_Nb,node,2,32768,6.97
Linear_Nb,node,2,65536,11.18
Linear_Nb,node,2,131072,26.64
Linear_Nb,node,2,262144,42.77
Linear_Nb,node,2,524288,76.46
Linear_Nb,node,2,1048576,154.41
Linear_Nb,node,3,1,1.26
Linear_Nb,node,3,2,1.18
Linear_Nb,node,3,4,1.16
Linear_Nb,node,3,8,1.16
Linear_Nb,node,3,16,1.15
Linear_Nb,node,3,32,1.18
Linear_Nb,node,3,64,1.25
Linear_Nb,node,3,128,1.28
Linear_Nb,node,3,256,1.47
Linear_Nb,node,3,512,1.51
Linear_Nb,node,3,1024,1.67
Linear_Nb,node,3,2048,2.22
Linear_Nb,node,3,4096,3.22
Linear_Nb,node,3,8192,4.64
Linear_Nb,node,3,16384,7.55
Linear_Nb,node,3,32768,13.03
Linear_Nb,node,3,65536,23.69
Linear_Nb,node,3,131072,26.95
Linear_Nb,node,3,262144,53.50
Linear_Nb,node,3,524288,95.51
Linear_Nb,node,3,1048576,196.61
Linear_Nb,node,4,1,0.38
Linear_Nb,node,4,2,0.39
Linear_Nb,node,4,4,0.35
Linear_Nb,node,4,8,0.35
Linear_Nb,node,4,16,0.53
Linear_Nb,node,4,32,0.49
Linear_Nb,node,4,64,1.09
Linear_Nb,node,4,128,1.17
Linear_Nb,node,4,256,1.48
Linear_Nb,node,4,512,1.69
Linear_Nb,node,4,1024,2.33
Linear_Nb,node,4,2048,2.28
Linear_Nb,node,4,4096,5.42
Linear_Nb,node,4,8192,5.48
Linear_Nb,node,4,16384,8.95
Linear_Nb,node,4,32768,11.08
Linear_Nb,node,4,65536,18.67
Linear_Nb,node,4,131072,34.92
Linear_Nb,node,4,262144,57.93
Linear_Nb,node,4,524288,104.71
Linear_Nb,node,4,1048576,248.70
Linear_Nb,node,5,1,0.52
Linear_Nb,node,5,2,0.50
Linear_Nb,node,5,4,0.51
Linear_Nb,node,5,8,0.51
Linear_Nb,node,5,16,0.67
Linear_Nb,node,5,32,0.68
Linear_Nb,node,5,64,1.03
Linear_Nb,node,5,128,1.17
Linear_Nb,node,5,256,1.47
Linear_Nb,node,5,512,1.60
Linear_Nb,node,5,1024,2.25
Linear_Nb,node,5,2048,2.46
Linear_Nb,node,5,4096,5.26
Linear_Nb,node,5,8192,5.81
Linear_Nb,node,5,16384,9.73
Linear_Nb,node,5,32768,12.19
Linear_Nb,node,5,65536,19.09
Linear_Nb,node,5,131072,33.17
Linear_Nb,node,5,262144,56.40
Linear_Nb,node,5,524288,98.27
Linear_Nb,node,5,1048576,299.52
Linear_Nb,node,6,1,0.54
Linear_Nb,node,6,2,0.52
Linear_Nb,node,6,4,0.52
Linear_Nb,node,6,8,0.52
Linear_Nb,node,6,16,0.67
Linear_Nb,node,6,32,0.68
Linear_Nb,node,6,64,1.08
Linear_Nb,node,6,128,1.15
Linear_Nb,node,6,256,1.41
Linear_Nb,node,6,512,1.69
Linear_Nb,node,6,1024,2.36
Linear_Nb,node,6,2048,2.77
Linear_Nb,node,6,4096,5.57
Linear_Nb,node,6,8192,6.46
Linear_Nb,node,6,16384,10.91
Linear_Nb,node,6,32768,12.98
Linear_Nb,node,6,65536,21.10
Linear_Nb,node,6,131072,36.13
Linear_Nb,node,6,262144,73.16
Linear_Nb,node,6,524288,130.03
Linear_Nb,node,6,1048576,351.75
Linear_Nb,node,7,1,0.76
Linear_Nb,node,7,2,0.75
Linear_Nb,node,7,4,0.75
Linear_Nb,node,7,8,0.74
Linear_Nb,node,7,16,0.83
Linear_Nb,node,7,32,1.00
Linear_Nb,node,7,64,1.34
Linear_Nb,node,7,128,1.55
Linear_Nb,node,7,256,1.85
Linear_Nb,node,7,512,2.25
Linear_Nb,node,7,1024,2.84
Linear_Nb,node,7,2048,3.10
Linear_Nb,node,7,4096,6.83
Linear_Nb,node,7,8192,7.65
Linear_Nb,node,7,16384,12.98
Linear_Nb,node,7,32768,14.20
Linear_Nb,node,7,65536,23.82
Linear_Nb,node,7,131072,39.28
Linear_Nb,node,7,262144,79.84
Linear_Nb,node,7,524288,128.54
Linear_Nb,node,7,1048576,406.28
Linear_Nb,node,8,1,1.74
Linear_Nb,node,8,2,1.73
Linear_Nb,node,8,4,1.73
Linear_Nb,node,8,8,1.79
Linear_Nb,node,8,16,1.91
Linear_Nb,node,8,32,2.04
Linear_Nb,node,8,64,2.87
Linear_Nb,node,8,128,3.13
Linear_Nb,node,8,256,3.35
Linear_Nb,node,8,512,3.95
Linear_Nb,node,8,1024,4.80
Linear_Nb,node,8,2048,6.62
Linear_Nb,node,8,4096,9.71
Linear_Nb,node,8,8192,15.21
Linear_Nb,node,8,16384,9.84
Linear_Nb,node,8,32768,16.73
Linear_Nb,node,8,65536,27.25
Linear_Nb,node,8,131072,44.95
Linear_Nb,node,8,262144,92.90
Linear_Nb,node,8,524288,157.62
Linear_Nb,node,8,1048576,446.90
Linear_Nb,node,9,1,2.30
Linear_Nb,node,9,2,2.07
Linear_Nb,node,9,4,2.07
Linear_Nb,node,9,8,2.11
Linear_Nb,node,9,16,2.27
Linear_Nb,node,9,32,2.37
Linear_Nb,node,9,64,3.07
Linear_Nb,node,9,128,3.15
Linear_Nb,node,9,256,3.46
Linear_Nb,node,9,512,4.02
Linear_Nb,node,9,1024,5.00
Linear_Nb,node,9,2048,6.82
Linear_Nb,node,9,4096,9.78
Linear_Nb,node,9,8192,15.22
Linear_Nb,node,9,16384,10.48
Linear_Nb,node,9,32768,15.30
Linear_Nb,node,9,65536,24.77
Linear_Nb,node,9,131072,43.11
Linear_Nb,node,9,262144,94.39
Linear_Nb,node,9,524288,155.27
Linear_Nb,node,9,1048576,525.91
Linear_Nb,node,10,1,2.13
Linear_Nb,node,10,2,2.12
Linear_Nb,node,10,4,2.11
Linear_Nb,node,10,8,2.16
Linear_Nb,node,10,16,2.24
Linear_Nb,node,10,32,2.47
Linear_Nb,node,10,64,3.06
Linear_Nb,node,10,128,3.00
Linear_Nb,node,10,256,3.36
Linear_Nb,node,10,512,3.99
Linear_Nb,node,10,1024,4.89
Linear_Nb,node,10,2048,6.64
Linear_Nb,node,10,4096,9.54
Linear_Nb,node,10,8192,15.21
Linear_Nb,node,10,16384,10.43
Linear_Nb,node,10,32768,15.60
Linear_Nb,node,10,65536,25.88
Linear_Nb,node,10,131072,46.61
Linear_Nb,node,10,262144,105.48
Linear_Nb,node,10,524288,184.67
Linear_Nb,node,10,1048576,574.04
Linear_Nb,node,11,1,1.94
Linear_Nb,node,11,2,1.94
Linear_Nb,node,11,4,1.93
Linear_Nb,node,11,8,1.96
Linear_Nb,node,11,16,2.14
Linear_Nb,node,11,32,2.33
Linear_Nb,node,11,64,3.40
Linear_Nb,node,11,128,2.97
Linear_Nb,node,11,256,3.34
Linear_Nb,node,11,512,3.81
Linear_Nb,node,11,1024,4.78
Linear_Nb,node,11,2048,6.72
Linear_Nb,node,11,4096,10.00
Linear_Nb,node,11,8192,15.67
Linear_Nb,node,11,16384,10.56
Linear_Nb,node,11,32768,15.93
Linear_Nb,node,11,65536,26.72
Linear_Nb,node,11,131072,48.70
Linear_Nb,node,11,262144,103.53
Linear_Nb,node,11,524288,180.98
Linear_Nb,node,11,1048576,619.66
Linear_Nb,node,12,1,2.02
Linear_Nb,node,12,2,2.03
Linear_Nb,node,12,4,2.01
Linear_Nb,node,12,8,2.08
Linear_Nb,node,12,16,2.41
Linear_Nb,node,12,32,2.67
Linear_Nb,node,12,64,3.18
Linear_Nb,node,12,128,3.12
Linear_Nb,node,12,256,3.56
Linear_Nb,node,12,512,4.12
Linear_Nb,node,12,1024,5.20
Linear_Nb,node,12,2048,7.32
