Core_1,Core_2,Message_Size,Latency
10,14,2048,1.99
10,14,4096,2.77
10,14,8192,4.35
10,14,16384,7.1
10,14,32768,12.12
10,14,65536,22.14
10,14,131072,42.11
10,14,262144,18.01
10,14,524288,32.96
10,14,1048576,68.95
10,15,1,0.43
10,15,2,0.43
10,15,4,0.41
10,15,8,0.41
10,15,16,0.4
10,15,32,0.56
10,15,64,0.56
10,15,128,0.95
10,15,256,1.06
10,15,512,1.26
10,15,1024,1.47
10,15,2048,1.99
10,15,4096,2.78
10,15,8192,4.35
10,15,16384,7.11
10,15,32768,12.11
10,15,65536,22.13
10,15,131072,42.19
10,15,262144,18.05
10,15,524288,32.97
10,15,1048576,68.12
10,16,1,0.49
10,16,2,0.47
10,16,4,0.45
10,16,8,0.44
10,16,16,0.42
10,16,32,0.57
10,16,64,0.56
10,16,128,0.97
10,16,256,1.11
10,16,512,1.26
10,16,1024,1.46
10,16,2048,1.98
10,16,4096,2.75
10,16,8192,4.33
10,16,16384,7.05
10,16,32768,12.03
10,16,65536,22.0
10,16,131072,41.69
10,16,262144,17.95
10,16,524288,32.99
10,16,1048576,69.17
10,17,1,0.41
10,17,2,0.4
10,17,4,0.4
10,17,8,0.4
10,17,16,0.4
10,17,32,0.57
10,17,64,0.53
10,17,128,0.87
10,17,256,0.96
10,17,512,1.19
10,17,1024,1.37
10,17,2048,1.67
10,17,4096,2.45
10,17,8192,3.73
10,17,16384,5.75
10,17,32768,9.7
10,17,65536,17.57
10,17,131072,33.25
10,17,262144,18.1
10,17,524288,32.96
10,17,1048576,68.82
10,18,1,0.47
10,18,2,0.45
10,18,4,0.43
10,18,8,0.42
10,18,16,0.41
10,18,32,0.57
10,18,64,0.55
10,18,128,0.96
10,18,256,1.05
10,18,512,1.24
10,18,1024,1.45
10,18,2048,1.98
10,18,4096,2.78
10,18,8192,4.35
10,18,16384,7.1
10,18,32768,12.12
10,18,65536,22.12
10,18,131072,42.28
10,18,262144,17.96
10,18,524288,33.39
10,18,1048576,69.57
10,19,1,0.44
10,19,2,0.43
10,19,4,0.42
10,19,8,0.41
10,19,16,0.4
10,19,32,0.56
10,19,64,0.55
10,19,128,0.99
10,19,256,1.08
10,19,512,1.27
10,19,1024,1.47
10,19,2048,1.99
10,19,4096,2.81
10,19,8192,4.36
10,19,16384,7.17
10,19,32768,12.1
10,19,65536,22.03
10,19,131072,41.56
10,19,262144,18.16
10,19,524288,33.32
10,19,1048576,71.27
10,20,1,0.46
10,20,2,0.45
10,20,4,0.43
10,20,8,0.42
10,20,16,0.41
10,20,32,0.56
10,20,64,0.56
10,20,128,0.93
10,20,256,1.02
10,20,512,1.23
10,20,1024,1.44
10,20,2048,1.99
10,20,4096,2.77
10,20,8192,4.33
10,20,16384,7.11
10,20,32768,12.1
10,20,65536,22.0
10,20,131072,41.82
10,20,262144,17.94
10,20,524288,33.0
10,20,1048576,68.54
10,21,1,0.42
10,21,2,0.4
10,21,4,0.4
10,21,8,0.4
10,21,16,0.4
10,21,32,0.56
10,21,64,0.54
10,21,128,0.98
10,21,256,1.08
10,21,512,1.26
10,21,1024,1.46
10,21,2048,1.99
10,21,4096,2.78
10,21,8192,4.34
10,21,16384,7.05
10,21,32768,12.05
10,21,65536,21.78
10,21,131072,41.33
10,21,262144,18.11
10,21,524288,33.01
10,21,1048576,67.73
10,22,1,0.48
10,22,2,0.46
10,22,4,0.44
10,22,8,0.43
10,22,16,0.42
10,22,32,0.56
10,22,64,0.55
10,22,128,0.97
10,22,256,1.09
10,22,512,1.27
10,22,1024,1.45
10,22,2048,1.98
10,22,4096,2.76
10,22,8192,4.32
10,22,16384,7.06
10,22,32768,12.08
10,22,65536,21.94
10,22,131072,41.82
10,22,262144,17.87
10,22,524288,32.69
10,22,1048576,67.53
10,23,1,0.52
10,23,2,0.48
10,23,4,0.45
10,23,8,0.44
10,23,16,0.42
10,23,32,0.56
10,23,64,0.55
10,23,128,1.0
10,23,256,1.09
10,23,512,1.27
10,23,1024,1.46
10,23,2048,1.97
10,23,4096,2.76
10,23,8192,4.32
10,23,16384,7.05
10,23,32768,12.06
10,23,65536,21.81
10,23,131072,41.49
10,23,262144,17.88
10,23,524288,32.63
10,23,1048576,69.18
11,12,1,0.42
11,12,2,0.41
11,12,4,0.4
11,12,8,0.4
11,12,16,0.4
11,12,32,0.56
11,12,64,0.55
11,12,128,0.98
11,12,256,1.04
11,12,512,1.25
11,12,1024,1.47
11,12,2048,1.99
11,12,4096,2.78
11,12,8192,4.36
11,12,16384,7.12
11,12,32768,12.18
11,12,65536,22.18
11,12,131072,42.39
11,12,262144,18.27
11,12,524288,33.49
11,12,1048576,69.81
11,13,1,0.43
11,13,2,0.42
11,13,4,0.41
11,13,8,0.4
11,13,16,0.4
11,13,32,0.57
11,13,64,0.56
11,13,128,0.94
11,13,256,1.03
11,13,512,1.24
11,13,1024,1.45
11,13,2048,1.99
11,13,4096,2.82
11,13,8192,4.35
11,13,16384,7.08
11,13,32768,12.09
11,13,65536,22.05
11,13,131072,41.93
11,13,262144,18.17
11,13,524288,33.06
11,13,1048576,68.99
11,14,1,0.42
11,14,2,0.41
11,14,4,0.4
11,14,8,0.4
11,14,16,0.4
11,14,32,0.56
11,14,64,0.55
11,14,128,1.0
11,14,256,1.09
11,14,512,1.27
11,14,1024,1.46
11,14,2048,1.99
11,14,4096,2.78
11,14,8192,4.34
11,14,16384,7.13
11,14,32768,12.08
11,14,65536,22.1
11,14,131072,41.84
11,14,262144,18.02
11,14,524288,33.2
11,14,1048576,68.03
11,15,1,0.41
11,15,2,0.4
11,15,4,0.4
11,15,8,0.4
11,15,16,0.4
11,15,32,0.59
11,15,64,0.53
11,15,128,0.89
11,15,256,0.98
11,15,512,1.17
11,15,1024,1.37
11,15,2048,1.68
11,15,4096,2.46
11,15,8192,3.74
11,15,16384,5.79
11,15,32768,9.77
11,15,65536,17.78
11,15,131072,33.72
11,15,262144,18.23
11,15,524288,33.7
11,15,1048576,69.63
11,16,1,0.41
11,16,2,0.4
11,16,4,0.4
11,16,8,0.4
11,16,16,0.4
11,16,32,0.56
11,16,64,0.56
11,16,128,0.94
11,16,256,1.02
11,16,512,1.21
11,16,1024,1.46
11,16,2048,1.97
11,16,4096,2.79
11,16,8192,4.33
11,16,16384,7.07
11,16,32768,12.04
11,16,65536,22.04
11,16,131072,42.13
11,16,262144,18.0
11,16,524288,32.9
11,16,1048576,68.55
11,17,1,0.47
11,17,2,0.46
11,17,4,0.44
11,17,8,0.42
11,17,16,0.42
11,17,32,0.56
11,17,64,0.55
11,17,128,0.96
11,17,256,1.05
11,17,512,1.26
11,17,1024,1.45
11,17,2048,1.98
11,17,4096,2.78
11,17,8192,4.32
11,17,16384,7.08
11,17,32768,12.08
11,17,65536,21.95
11,17,131072,41.75
11,17,262144,18.02
11,17,524288,33.07
11,17,1048576,69.05
11,18,1,0.41
11,18,2,0.4
11,18,4,0.4
11,18,8,0.4
11,18,16,0.4
11,18,32,0.57
11,18,64,0.51
11,18,128,0.9
11,18,256,0.99
11,18,512,1.22
11,18,1024,1.36
11,18,2048,1.67
11,18,4096,2.47
11,18,8192,3.75
11,18,16384,5.78
11,18,32768,9.79
11,18,65536,17.69
11,18,131072,33.67
11,18,262144,18.08
11,18,524288,33.34
11,18,1048576,68.15
11,19,1,0.5
11,19,2,0.47
11,19,4,0.45
11,19,8,0.43
11,19,16,0.42
11,19,32,0.57
11,19,64,0.55
11,19,128,0.93
11,19,256,0.99
11,19,512,1.21
11,19,1024,1.46
11,19,2048,2.0
11,19,4096,2.82
11,19,8192,4.34
11,19,16384,7.12
11,19,32768,12.12
11,19,65536,22.14
11,19,131072,41.33
11,19,262144,18.23
11,19,524288,33.84
11,19,1048576,72.07
11,20,1,0.49
11,20,2,0.47
11,20,4,0.44
11,20,8,0.42
11,20,16,0.41
11,20,32,0.56
11,20,64,0.55
11,20,128,0.94
11,20,256,1.06
11,20,512,1.25
11,20,1024,1.45
11,20,2048,1.99
11,20,4096,2.78
11,20,8192,4.35
11,20,16384,7.11
11,20,32768,12.1
11,20,65536,22.17
11,20,131072,42.44
11,20,262144,18.07
11,20,524288,33.38
11,20,1048576,69.97
11,21,1,0.47
11,21,2,0.46
11,21,4,0.43
11,21,8,0.42
11,21,16,0.41
11,21,32,0.57
11,21,64,0.56
11,21,128,0.97
11,21,256,1.05
11,21,512,1.24
11,21,1024,1.47
11,21,2048,1.99
11,21,4096,2.8
11,21,8192,4.36
11,21,16384,7.13
11,21,32768,12.13
11,21,65536,22.02
11,21,131072,41.68
11,21,262144,18.23
11,21,524288,33.19
11,21,1048576,68.41
11,22,1,0.45
11,22,2,0.45
11,22,4,0.43
11,22,8,0.42
11,22,16,0.41
11,22,32,0.56
11,22,64,0.55
11,22,128,0.97
11,22,256,1.04
11,22,512,1.25
11,22,1024,1.46
11,22,2048,1.98
11,22,4096,2.78
11,22,8192,4.32
11,22,16384,7.05
11,22,32768,12.07
11,22,65536,22.01
11,22,131072,42.13
11,22,262144,17.99
11,22,524288,33.12
11,22,1048576,68.66
11,23,1,0.47
11,23,2,0.46
11,23,4,0.44
11,23,8,0.43
11,23,16,0.42
11,23,32,0.56
11,23,64,0.55
11,23,128,0.97
11,23,256,1.08
11,23,512,1.24
11,23,1024,1.47
11,23,2048,1.99
11,23,4096,2.8
11,23,8192,4.34
11,23,16384,7.07
11,23,32768,12.06
11,23,65536,21.91
11,23,131072,41.76
11,23,262144,17.95
11,23,524288,33.14
11,23,1048576,67.96
12,13,1,0.21
12,13,2,0.2
12,13,4,0.2
12,13,8,0.2
12,13,16,0.2
12,13,32,0.24
12,13,64,0.23
12,13,128,0.33
12,13,256,0.37
12,13,512,0.44
12,13,1024,0.55
12,13,2048,0.76
12,13,4096,1.21
12,13,8192,2.06
12,13,16384,3.22
12,13,32768,5.1
12,13,65536,8.72
12,13,131072,15.61
12,13,262144,17.62
12,13,524288,33.07
12,13,1048576,70.1
12,14,1,0.19
12,14,2,0.19
12,14,4,0.19
12,14,8,0.19
12,14,16,0.19
12,14,32,0.24
12,14,64,0.23
12,14,128,0.32
12,14,256,0.35
12,14,512,0.43
12,14,1024,0.54
12,14,2048,0.76
12,14,4096,1.21
12,14,8192,2.05
12,14,16384,3.17
12,14,32768,5.0
12,14,65536,8.48
12,14,131072,15.19
12,14,262144,17.61
12,14,524288,33.28
12,14,1048576,68.11
12,15,1,0.2
12,15,2,0.2
12,15,4,0.19
12,15,8,0.19
12,15,16,0.19
12,15,32,0.24
12,15,64,0.24
12,15,128,0.33
12,15,256,0.36
12,15,512,0.45
12,15,1024,0.55
12,15,2048,0.76
12,15,4096,1.21
12,15,8192,2.04
12,15,16384,3.17
12,15,32768,5.01
12,15,65536,8.51
12,15,131072,15.26
12,15,262144,17.62
12,15,524288,33.08
12,15,1048576,69.26
12,16,1,0.19
12,16,2,0.19
12,16,4,0.19
12,16,8,0.19
12,16,16,0.19
12,16,32,0.23
12,16,64,0.23
12,16,128,0.32
12,16,256,0.35
12,16,512,0.44
12,16,1024,0.54
12,16,2048,0.75
12,16,4096,1.2
12,16,8192,2.04
12,16,16384,3.15
12,16,32768,4.98
12,16,65536,8.43
12,16,131072,15.07
12,16,262144,17.44
12,16,524288,32.84
12,16,1048576,68.3
12,17,1,0.21
12,17,2,0.21
12,17,4,0.21
12,17,8,0.21
12,17,16,0.2
12,17,32,0.24
12,17,64,0.23
12,17,128,0.31
12,17,256,0.34
12,17,512,0.42
12,17,1024,0.54
12,17,2048,0.75
12,17,4096,1.2
12,17,8192,2.05
12,17,16384,3.19
12,17,32768,5.06
12,17,65536,8.64
12,17,131072,15.44
12,17,262144,17.51
12,17,524288,32.36
12,17,1048576,67.89
12,18,1,0.23
12,18,2,0.22
12,18,4,0.21
12,18,8,0.21
12,18,16,0.2
12,18,32,0.24
12,18,64,0.24
12,18,128,0.34
12,18,256,0.38
12,18,512,0.43
12,18,1024,0.55
12,18,2048,0.76
12,18,4096,1.21
12,18,8192,2.04
12,18,16384,3.17
12,18,32768,5.0
12,18,65536,8.5
12,18,131072,15.22
12,18,262144,17.88
12,18,524288,33.46
12,18,1048576,68.74
12,19,1,0.19
12,19,2,0.19
12,19,4,0.19
12,19,8,0.2
12,19,16,0.19
12,19,32,0.24
12,19,64,0.24
12,19,128,0.31
12,19,256,0.36
12,19,512,0.43
12,19,1024,0.55
12,19,2048,0.76
12,19,4096,1.21
12,19,8192,2.04
12,19,16384,3.18
12,19,32768,5.02
12,19,65536,8.53
12,19,131072,15.27
12,19,262144,17.89
12,19,524288,33.55
12,19,1048576,70.72
12,20,1,0.21
12,20,2,0.21
12,20,4,0.21
12,20,8,0.21
12,20,16,0.21
12,20,32,0.25
12,20,64,0.24
12,20,128,0.34
12,20,256,0.39
12,20,512,0.45
12,20,1024,0.55
12,20,2048,0.76
12,20,4096,1.21
12,20,8192,2.05
12,20,16384,3.18
12,20,32768,5.03
12,20,65536,8.52
12,20,131072,15.24
12,20,262144,17.82
12,20,524288,33.29
12,20,1048576,70.27
12,21,1,0.19
12,21,2,0.18
12,21,4,0.19
12,21,8,0.18
12,21,16,0.18
12,21,32,0.23
12,21,64,0.23
12,21,128,0.32
12,21,256,0.37
12,21,512,0.44
12,21,1024,0.54
12,21,2048,0.75
12,21,4096,1.2
12,21,8192,2.03
12,21,16384,3.14
12,21,32768,4.98
12,21,65536,8.42
12,21,131072,15.1
12,21,262144,17.59
12,21,524288,33.07
12,21,1048576,69.09
12,22,1,0.2
12,22,2,0.19
12,22,4,0.19
12,22,8,0.19
12,22,16,0.19
12,22,32,0.24
12,22,64,0.24
12,22,128,0.32
12,22,256,0.36
12,22,512,0.42
12,22,1024,0.54
12,22,2048,0.76
12,22,4096,1.21
12,22,8192,2.05
12,22,16384,3.19
12,22,32768,5.06
12,22,65536,8.67
12,22,131072,15.51
12,22,262144,17.45
12,22,524288,32.66
12,22,1048576,67.08
12,23,1,0.2
12,23,2,0.19
12,23,4,0.19
12,23,8,0.19
12,23,16,0.19
12,23,32,0.23
12,23,64,0.23
12,23,128,0.32
12,23,256,0.37
12,23,512,0.44
12,23,1024,0.55
12,23,2048,0.75
12,23,4096,1.21
12,23,8192,2.03
12,23,16384,3.15
12,23,32768,4.98
12,23,65536,8.43
12,23,131072,15.04
12,23,262144,17.89
12,23,524288,33.3
12,23,1048576,68.58
13,14,1,0.2
13,14,2,0.2
13,14,4,0.2
13,14,8,0.2
13,14,16,0.2
13,14,32,0.24
13,14,64,0.24
13,14,128,0.33
13,14,256,0.38
13,14,512,0.45
13,14,1024,0.55
13,14,2048,0.76
13,14,4096,1.21
13,14,8192,2.04
13,14,16384,3.14
13,14,32768,4.96
13,14,65536,8.4
13,14,131072,15.09
13,14,262144,17.65
13,14,524288,32.92
13,14,1048576,67.19
13,15,1,0.2
13,15,2,0.2
13,15,4,0.2
13,15,8,0.19
13,15,16,0.2
13,15,32,0.24
13,15,64,0.23
13,15,128,0.33
13,15,256,0.36
13,15,512,0.42
13,15,1024,0.55
13,15,2048,0.76
13,15,4096,1.21
13,15,8192,2.04
13,15,16384,3.17
13,15,32768,4.98
13,15,65536,8.42
13,15,131072,15.03
13,15,262144,17.56
13,15,524288,33.08
13,15,1048576,69.71
13,16,1,0.2
13,16,2,0.19
13,16,4,0.19
13,16,8,0.19
13,16,16,0.19
13,16,32,0.23
13,16,64,0.23
13,16,128,0.33
13,16,256,0.36
13,16,512,0.43
13,16,1024,0.54
13,16,2048,0.75
13,16,4096,1.2
13,16,8192,2.03
13,16,16384,3.15
13,16,32768,4.97
13,16,65536,8.36
13,16,131072,14.88
13,16,262144,17.51
13,16,524288,32.78
13,16,1048576,68.68
13,17,1,0.19
13,17,2,0.18
13,17,4,0.18
13,17,8,0.18
13,17,16,0.19
13,17,32,0.23
13,17,64,0.23
13,17,128,0.32
13,17,256,0.36
13,17,512,0.41
13,17,1024,0.54
13,17,2048,0.75
13,17,4096,1.21
13,17,8192,2.04
13,17,16384,3.16
13,17,32768,5.04
13,17,65536,8.58
13,17,131072,15.29
13,17,262144,17.35
13,17,524288,32.35
13,17,1048576,67.69
13,18,1,0.2
13,18,2,0.2
13,18,4,0.2
13,18,8,0.2
13,18,16,0.19
13,18,32,0.23
13,18,64,0.23
13,18,128,0.33
13,18,256,0.37
13,18,512,0.44
13,18,1024,0.53
13,18,2048,0.75
13,18,4096,1.21
13,18,8192,2.04
13,18,16384,3.17
13,18,32768,4.99
13,18,65536,8.43
13,18,131072,15.07
13,18,262144,17.58
13,18,524288,33.06
13,18,1048576,70.61
13,19,1,0.19
13,19,2,0.19
13,19,4,0.19
13,19,8,0.19
13,19,16,0.19
13,19,32,0.23
13,19,64,0.23
13,19,128,0.32
13,19,256,0.35
13,19,512,0.43
13,19,1024,0.54
13,19,2048,0.75
13,19,4096,1.21
13,19,8192,2.03
13,19,16384,3.16
13,19,32768,5.0
13,19,65536,8.45
13,19,131072,15.14
13,19,262144,17.72
13,19,524288,33.51
13,19,1048576,69.31
13,20,1,0.2
13,20,2,0.2
13,20,4,0.2
13,20,8,0.19
13,20,16,0.19
13,20,32,0.23
13,20,64,0.23
13,20,128,0.31
13,20,256,0.35
13,20,512,0.42
13,20,1024,0.53
13,20,2048,0.76
13,20,4096,1.21
13,20,8192,2.03
13,20,16384,3.14
13,20,32768,4.97
13,20,65536,8.44
13,20,131072,15.02
13,20,262144,17.52
13,20,524288,32.98
13,20,1048576,67.54
13,21,1,0.19
13,21,2,0.19
13,21,4,0.19
13,21,8,0.19
13,21,16,0.19
13,21,32,0.24
13,21,64,0.24
13,21,128,0.34
13,21,256,0.39
13,21,512,0.44
13,21,1024,0.55
13,21,2048,0.76
13,21,4096,1.2
13,21,8192,2.04
13,21,16384,3.17
13,21,32768,4.98
13,21,65536,8.42
13,21,131072,15.03
13,21,262144,17.53
13,21,524288,33.08
13,21,1048576,68.9
13,22,1,0.22
13,22,2,0.22
13,22,4,0.21
13,22,8,0.21
13,22,16,0.21
13,22,32,0.24
13,22,64,0.23
13,22,128,0.33
13,22,256,0.37
13,22,512,0.42
13,22,1024,0.55
13,22,2048,0.76
13,22,4096,1.2
13,22,8192,2.04
13,22,16384,3.18
13,22,32768,5.04
13,22,65536,8.58
13,22,131072,15.35
13,22,262144,17.44
13,22,524288,32.4
13,22,1048576,66.64
13,23,1,0.2
13,23,2,0.2
13,23,4,0.19
13,23,8,0.19
13,23,16,0.19
13,23,32,0.24
13,23,64,0.24
13,23,128,0.33
13,23,256,0.36
13,23,512,0.43
13,23,1024,0.54
13,23,2048,0.75
13,23,4096,1.2
13,23,8192,2.03
13,23,16384,3.14
13,23,32768,4.96
13,23,65536,8.35
13,23,131072,14.92
13,23,262144,17.46
13,23,524288,32.79
13,23,1048576,67.84
14,15,1,0.21
14,15,2,0.2
14,15,4,0.2
14,15,8,0.2
14,15,16,0.2
14,15,32,0.24
14,15,64,0.24
14,15,128,0.32
14,15,256,0.36
14,15,512,0.44
14,15,1024,0.55
14,15,2048,0.76
14,15,4096,1.2
14,15,8192,2.03
14,15,16384,3.15
14,15,32768,4.95
14,15,65536,8.42
14,15,131072,15.0
14,15,262144,17.61
14,15,524288,32.99
14,15,1048576,68.05
14,16,1,0.2
14,16,2,0.19
14,16,4,0.19
14,16,8,0.19
14,16,16,0.2
14,16,32,0.23
14,16,64,0.23
14,16,128,0.32
14,16,256,0.37
14,16,512,0.44
14,16,1024,0.53
14,16,2048,0.75
14,16,4096,1.2
14,16,8192,2.03
14,16,16384,3.14
14,16,32768,4.96
14,16,65536,8.34
14,16,131072,14.86
14,16,262144,17.46
14,16,524288,32.69
14,16,1048576,67.52
14,17,1,0.26
14,17,2,0.25
14,17,4,0.24
14,17,8,0.24
14,17,16,0.23
14,17,32,0.26
14,17,64,0.25
14,17,128,0.33
14,17,256,0.36
14,17,512,0.41
14,17,1024,0.54
14,17,2048,0.74
14,17,4096,1.2
14,17,8192,2.02
14,17,16384,3.14
14,17,32768,5.02
14,17,65536,8.33
14,17,131072,14.82
14,17,262144,17.5
14,17,524288,32.5
14,17,1048576,67.71
14,18,1,0.19
14,18,2,0.19
14,18,4,0.19
14,18,8,0.19
14,18,16,0.19
14,18,32,0.23
14,18,64,0.23
14,18,128,0.33
14,18,256,0.38
14,18,512,0.43
14,18,1024,0.54
14,18,2048,0.75
14,18,4096,1.21
14,18,8192,2.02
14,18,16384,3.14
14,18,32768,4.97
14,18,65536,8.4
14,18,131072,15.04
14,18,262144,17.62
14,18,524288,33.11
14,18,1048576,68.9
14,19,1,0.22
14,19,2,0.22
14,19,4,0.21
14,19,8,0.21
14,19,16,0.2
14,19,32,0.24
14,19,64,0.23
14,19,128,0.32
14,19,256,0.36
14,19,512,0.42
14,19,1024,0.54
14,19,2048,0.75
14,19,4096,1.21
14,19,8192,2.04
14,19,16384,3.19
14,19,32768,4.99
14,19,65536,8.44
14,19,131072,15.09
14,19,262144,17.77
14,19,524288,33.26
14,19,1048576,68.84
14,20,1,0.2
14,20,2,0.19
14,20,4,0.19
14,20,8,0.19
14,20,16,0.19
14,20,32,0.24
14,20,64,0.23
14,20,128,0.33
14,20,256,0.38
14,20,512,0.45
14,20,1024,0.55
14,20,2048,0.75
14,20,4096,1.2
14,20,8192,2.03
14,20,16384,3.16
14,20,32768,4.97
14,20,65536,8.4
14,20,131072,15.02
14,20,262144,17.84
14,20,524288,33.2
14,20,1048576,69.63
14,21,1,0.2
14,21,2,0.19
14,21,4,0.19
14,21,8,0.19
14,21,16,0.19
14,21,32,0.24
14,21,64,0.24
14,21,128,0.33
14,21,256,0.38
14,21,512,0.45
14,21,1024,0.55
14,21,2048,0.76
14,21,4096,1.21
14,21,8192,2.05
14,21,16384,3.19
14,21,32768,5.06
14,21,65536,8.63
14,21,131072,15.37
14,21,262144,17.6
14,21,524288,32.9
14,21,1048576,70.57
14,22,1,0.2
14,22,2,0.19
14,22,4,0.19
14,22,8,0.19
14,22,16,0.19
14,22,32,0.24
14,22,64,0.23
14,22,128,0.33
14,22,256,0.37
14,22,512,0.43
14,22,1024,0.53
14,22,2048,0.74
14,22,4096,1.19
14,22,8192,2.02
14,22,16384,3.14
14,22,32768,4.94
14,22,65536,8.3
14,22,131072,14.8
14,22,262144,17.52
14,22,524288,32.59
14,22,1048576,67.64
14,23,1,0.2
14,23,2,0.19
14,23,4,0.19
14,23,8,0.19
14,23,16,0.19
14,23,32,0.23
14,23,64,0.23
14,23,128,0.3
14,23,256,0.35
14,23,512,0.4
14,23,1024,0.53
14,23,2048,0.75
14,23,4096,1.2
14,23,8192,2.03
14,23,16384,3.15
14,23,32768,4.94
14,23,65536,8.35
14,23,131072,14.84
14,23,262144,17.39
14,23,524288,32.89
14,23,1048576,66.65
15,16,1,0.24
15,16,2,0.24
15,16,4,0.23
15,16,8,0.22
15,16,16,0.21
15,16,32,0.25
15,16,64,0.24
15,16,128,0.32
15,16,256,0.37
15,16,512,0.43
15,16,1024,0.54
15,16,2048,0.75
15,16,4096,1.2
15,16,8192,2.04
15,16,16384,3.14
15,16,32768,4.97
15,16,65536,8.37
15,16,131072,14.89
15,16,262144,17.3
15,16,524288,32.73
15,16,1048576,68.42
15,17,1,0.21
15,17,2,0.21
15,17,4,0.2
15,17,8,0.2
15,17,16,0.2
15,17,32,0.24
15,17,64,0.23
15,17,128,0.31
15,17,256,0.35
15,17,512,0.43
15,17,1024,0.53
15,17,2048,0.75
15,17,4096,1.19
15,17,8192,2.01
15,17,16384,3.13
15,17,32768,4.96
15,17,65536,8.31
15,17,131072,14.84
15,17,262144,17.55
15,17,524288,32.77
15,17,1048576,66.8
15,18,1,0.19
15,18,2,0.19
15,18,4,0.19
15,18,8,0.19
15,18,16,0.19
15,18,32,0.23
15,18,64,0.23
15,18,128,0.32
15,18,256,0.36
15,18,512,0.43
15,18,1024,0.54
15,18,2048,0.75
15,18,4096,1.2
15,18,8192,2.05
15,18,16384,3.21
15,18,32768,5.1
15,18,65536,8.69
15,18,131072,15.46
15,18,262144,17.49
15,18,524288,32.94
15,18,1048576,69.33
15,19,1,0.19
15,19,2,0.19
15,19,4,0.19
15,19,8,0.19
15,19,16,0.19
15,19,32,0.24
15,19,64,0.23
15,19,128,0.34
15,19,256,0.38
15,19,512,0.45
15,19,1024,0.55
15,19,2048,0.76
15,19,4096,1.21
15,19,8192,2.05
15,19,16384,3.18
15,19,32768,5.04
15,19,65536,8.49
15,19,131072,15.15
15,19,262144,17.68
15,19,524288,33.32
15,19,1048576,67.69
15,20,1,0.19
15,20,2,0.19
15,20,4,0.19
15,20,8,0.19
15,20,16,0.19
15,20,32,0.23
15,20,64,0.23
15,20,128,0.32
15,20,256,0.36
15,20,512,0.44
15,20,1024,0.54
15,20,2048,0.75
15,20,4096,1.2
15,20,8192,2.03
15,20,16384,3.16
15,20,32768,4.98
15,20,65536,8.43
15,20,131072,15.02
15,20,262144,17.64
15,20,524288,33.06
15,20,1048576,67.38
15,21,1,0.19
15,21,2,0.19
15,21,4,0.19
15,21,8,0.19
15,21,16,0.19
15,21,32,0.23
15,21,64,0.23
15,21,128,0.33
15,21,256,0.37
15,21,512,0.45
15,21,1024,0.54
15,21,2048,0.75
15,21,4096,1.2
15,21,8192,2.03
15,21,16384,3.17
15,21,32768,4.98
15,21,65536,8.43
15,21,131072,15.06
15,21,262144,17.61
15,21,524288,33.02
15,21,1048576,67.64
15,22,1,0.19
15,22,2,0.19
15,22,4,0.2
15,22,8,0.19
15,22,16,0.19
15,22,32,0.23
15,22,64,0.23
15,22,128,0.33
15,22,256,0.36
15,22,512,0.44
15,22,1024,0.54
15,22,2048,0.76
15,22,4096,1.2
15,22,8192,2.03
15,22,16384,3.15
15,22,32768,4.94
15,22,65536,8.35
15,22,131072,14.87
15,22,262144,17.49
15,22,524288,32.6
15,22,1048576,67.3
15,23,1,0.22
15,23,2,0.21
15,23,4,0.21
15,23,8,0.2
15,23,16,0.2
15,23,32,0.24
15,23,64,0.23
15,23,128,0.32
15,23,256,0.36
15,23,512,0.44
15,23,1024,0.54
15,23,2048,0.75
15,23,4096,1.21
15,23,8192,2.05
15,23,16384,3.18
15,23,32768,5.13
15,23,65536,8.6
15,23,131072,15.34
15,23,262144,17.46
15,23,524288,32.52
15,23,1048576,67.25
16,17,1,0.19
16,17,2,0.19
16,17,4,0.19
16,17,8,0.18
16,17,16,0.18
16,17,32,0.22
16,17,64,0.22
16,17,128,0.3
16,17,256,0.34
16,17,512,0.42
16,17,1024,0.52
16,17,2048,0.73
16,17,4096,1.18
16,17,8192,2.0
16,17,16384,3.13
16,17,32768,4.89
16,17,65536,8.23
16,17,131072,14.75
16,17,262144,17.32
16,17,524288,32.48
16,17,1048576,67.05
16,18,1,0.23
16,18,2,0.21
16,18,4,0.21
16,18,8,0.2
16,18,16,0.2
16,18,32,0.24
16,18,64,0.23
16,18,128,0.33
16,18,256,0.38
16,18,512,0.44
16,18,1024,0.55
16,18,2048,0.75
16,18,4096,1.2
16,18,8192,2.03
16,18,16384,3.14
16,18,32768,4.95
16,18,65536,8.37
16,18,131072,14.91
16,18,262144,17.57
16,18,524288,33.08
16,18,1048576,67.09
16,19,1,0.19
16,19,2,0.19
16,19,4,0.19
16,19,8,0.19
16,19,16,0.19
16,19,32,0.23
16,19,64,0.23
16,19,128,0.33
16,19,256,0.36
16,19,512,0.44
16,19,1024,0.55
16,19,2048,0.76
16,19,4096,1.2
16,19,8192,2.03
16,19,16384,3.16
16,19,32768,4.98
16,19,65536,8.39
16,19,131072,14.99
16,19,262144,17.71
16,19,524288,33.16
16,19,1048576,68.04
16,20,1,0.19
16,20,2,0.19
16,20,4,0.19
16,20,8,0.18
16,20,16,0.18
16,20,32,0.23
16,20,64,0.23
16,20,128,0.32
16,20,256,0.36
16,20,512,0.43
